30678831,20190201,article,NULL,NULL,NULL,NULL,NULL,NULL,"Evaluation of 12 mouse marker genes in rat toxicogenomics public data, Open TG-GATEs: Discrimination of genotoxic from non-genotoxic hepatocarcinogens.","Previously, we proposed 12 marker genes (Aen, Bax, Btg2, Ccnf, Ccng1, Cdkn1a, Gdf15, Lrp1, Mbd1, Phlda3, Plk2 and Tubb4b) to discriminate mouse genotoxic hepatocarcinogens (GTHC) from non-genotoxic hepatocarcinogens (NGTHC). This was determined by qPCR and principal component analysis (PCA), as the aim of an in vivo short-term screening for genotoxic hepatocarcinogens. For this paper, we conducted an application study of the 12 mouse marker genes to rat data, Open TG-GATEs (public data). We analyzed five ty",Mutation research,"Chie Furihata, Takayoshi Suzuki"," Division of Molecular Target and Gene Therapy Products, National Institute of Health Sciences, 3-25-26, Tonomach, Kawasaki-ku, Kawasaki, 210-9501, Japan; School of Science and Engineering, Aoyama Gakuin University, Sagamihara, Kanagawa, 252-5258, Japan. Electronic address: c-furihata@nihs.go.jp. Division of Molecular Target and Gene Therapy Products, National Institute of Health Sciences, 3-25-26, Tonomach, Kawasaki-ku, Kawasaki, 210-9501, Japan.",2019 Feb;838(?):9-15,NULL
1572343,19920101,article,mesh,"Biotransformation,Cytochrome P-450 Enzyme System,Kinetics,Mutagenicity Tests,Mutagens,Oxidation-Reduction,Phenylenediamines,Prostaglandin-Endoperoxide Synthases,Salmonella typhimurium,Spectrum Analysis","drug effects,metabolism,pharmacokinetics,toxicity","D010655 Q000493 NN,D011451 Q000378 NY,D010655 Q000633 NY,D009153 Q000493 NN,D012486 Q000187 NN,D009153 Q000633 NY,D003577 Q000378 NN",7261,NULL,"Prostaglandin H synthase-dependent genotoxicity of 2,4-diaminotoluene.","2,4-Diaminotoluene (2,4-DAT), a high volume synthetic compound, is moderately carcinogenic to rodents. We report here that 2,4-DAT is a substrate for the peroxidase activity of prostaglandin H synthase (PHS). In contrast to many aromatic amines which are activated as mutagens by PHS, we find that 2,4-DAT is not mutagenic to six S. typhimurium strains with this activation system. The strains tested include YG1006, YG1024, and YG1029, which are far more sensitive to the mutagenicity of aromatic amines and nit",Environmental and molecular mutagenesis,"Y H Pan, G R Reddy, G A Reed"," Department of Pharmacology, Toxicology and Therapeutics, University of Kansas Medical Center, Kansas City 66160-7417.",1992 Jan;19(3):201-8,10.1002/em.2850190304
9096289,19970314,article,mesh,"Animals,Arachidonic Acid,Carcinogens,Chromatography, High Pressure Liquid,DNA, Bacterial,Fluorenes,Male,Mutagenicity Tests,Mutagens,Oxidation-Reduction,Phenylenediamines,Prostaglandin-Endoperoxide Synthases,Salmonella typhimurium,Sheep","chemistry,cytology,drug effects,genetics,metabolism,toxicity","D011451 Q000737 NN,D002273 Q000633 NY,D005449 Q000633 NY,D004269 Q000187 NN,D012486 Q000235 NN,D011451 Q000378 NN,D016718 Q000378 NN,D010655 Q000633 NY,D016718 Q000737 NN,D012486 Q000378 NN,D012486 Q000166 NN,D009153 Q000633 NY,D005449 Q000378 NN","1539,7261,444899,23675453",NULL,"Metabolic and genotoxic interactions of 2-aminofluorene and 2,4-diaminotoluene.","We have reported previously that the rodent carcinogen 2,4-diaminotoluene (2,4-DAT) is not activated as a mutagen to the standard Ames S. typhimurium tester strains when oxidized by prostaglandin H synthase (PHS). 2,4-DAT does, however, enhance the bacterial mutagenicity of the potent mutagen 2-aminofluorene (2-AF) when both compounds are incubated with the PHS activating system. Enhancement of activation of 2-AF would provide a plausible mechanism for the observed co-mutagenicity of 2,4-DAT. Co-incubation ",Toxicology letters,"Y H Pan, G A Reed"," Department of Pharmacology, Toxicology and Therapeutics, University of Kansas Medical Center, Kansas City 66160-7417, USA.",1997 Mar;91(1):73-82,10.1016/s0378-4274(97)03871-x
6438085,19841125,article,mesh,"Chromatography, High Pressure Liquid,Fluorenes,Horseradish Peroxidase,Hydrogen Peroxide,Magnetic Resonance Spectroscopy,Mass Spectrometry,Oxygen Consumption,Peroxidases,Phenylbutazone,Prostaglandin-Endoperoxide Synthases,Spectrophotometry","metabolism,pharmacology","D010653 Q000494 NN,D006735 Q000378 NY,D011451 Q000378 NY,D006861 Q000378 NN,D005449 Q000378 NY,D010544 Q000378 NY","784,1539,4781,5895",NULL,Evidence for a one-electron mechanism of 2-aminofluorene oxidation by prostaglandin H synthase and horseradish peroxidase.,"Previous studies have shown that the primary arylamine carcinogen 2-aminofluorene (2-AF) is oxidized by the prostaglandin H synthase peroxidase to mutagenic and electrophilic products capable of covalent binding to macromolecules. The present study was designed to identify the potential reactive intermediate(s) responsible for binding, and to characterize further the metabolic intermediates in 2-AF peroxidation. Both prostaglandin H synthase and horseradish peroxidase, with H2O2, oxidize 2-AF to azofluorene",The Journal of biological chemistry,"J A Boyd, T E Eling",NULL,1984 Nov;259(22):13885-96,NULL
8625454,19960201,article,mesh,"4-Nitroquinoline-1-oxide,Animals,Biotransformation,Ethane,Ethylene Dibromide,Ethylene Dichlorides,Fluorenes,Gene Expression,Genetic Vectors,Glutathione Transferase,Hydrocarbons, Halogenated,Methylene Chloride,Methylnitronitrosoguanidine,Mutagenicity Tests,Operon,Pyrenes,Rats,Salmonella typhimurium,Transfection,Transformation, Bacterial","analogs &amp; derivatives,classification,drug effects,enzymology,genetics,metabolism,toxicity","D011721 Q000633 NN,D005449 Q000633 NN,D015870 Q000187 NN,D015946 Q000633 NN,D004980 Q000633 NN,D015946 Q000378 NN,D004980 Q000031 NN,D012486 Q000201 NN,D015112 Q000633 NN,D015112 Q000378 NN,D008752 Q000378 NN,D006846 Q000378 NN,D012486 Q000235 NN,D005822 Q000235 NY,D005982 Q000235 NN,D005025 Q000378 NN,D011721 Q000378 NN,D008769 Q000378 NN,D012486 Q000187 NY,D012486 Q000145 NN,D004980 Q000378 NN,D005025 Q000633 NN,D006846 Q000633 NY,D009876 Q000235 NY,D008769 Q000633 NN,D005449 Q000378 NN,D005982 Q000378 NY","11,5955,6324,6344,7839,7849,11831,21694,9562060,20331539",53790561,A new Salmonella typhimurium NM5004 strain expressing rat glutathione S-transferase 5-5: use in detection of genotoxicity of dihaloalkanes using an SOS/umu test system.,"The Escherichia coli mu operon was subcloned into a pKK233-2 vector containing rat glutathione S-transferase (GST) 5-5 cDNA and the plasmid thus obtained was introduced into Salmonella typhimurium TA1535. The newly developed strain S.typhimurium NM5004, was found to have 52-fold greater GST activity than the original umu strain S.typhimurium TA1535/pSK1002. We compared sensitivities of these two tester strains, NM5004 and TA1535/pSK1002, for induction of umuC gene expression with several dihaloalkanes which",Carcinogenesis,"Y Oda, H Yamazaki, R Thier, B Ketterer, F P Guengerich, T Shimada"," Osaka Prefectural Institute of Public Health, Japan.",1996 Feb;17(2):297-302,10.1093/carcin/17.2.297
9025793,19970115,article,mesh,"Animals,Biotransformation,Coumarins,DNA Repair,Isomerism,Microsomes, Liver,Molecular Structure,Mutagenicity Tests,Mutagens,Rats,Salmonella typhimurium,Structure-Activity Relationship","chemistry,drug effects,genetics,metabolism,pharmacokinetics,pharmacology","D008862 Q000378 NY,D009153 Q000493 NY,D003374 Q000493 NY,D012486 Q000235 NN,D009153 Q000494 NY,D012486 Q000187 NN,D003374 Q000494 NY,D003374 Q000737 NN","96017,96137",NULL,Metabolic activation of 2- and 3-nitrodibenzopyranone isomers and related compounds by rat liver S9 and the effect of S9 on the mutational specificity of nitrodibenzopyranones.,"The effect of rat liver S9 on the mutagenicity of 10 nitrated polycyclic aromatic hydrocarbons (nitro-PAHs) was evaluated with Salmonella typhimurium TA98NR using S9 from phenobarbital-, 3-methylcholanthrene (MC)-, beta-naphthoflavone- and polychlorobiphenyl-treated and untreated rats. 2-Nitrofluorene (2-NFI), 2-nitrofluoren-9-one (2-NFlone), 2-nitrocarbazole (2-NCz), 3-NCz, 2-nitrodibenzothiophene (2-NDBT), 2-nitro-6H-dibenzo[b,d]pyran-6-one (2-NDBP) and 3-NDBP were metabolically activated by one or more o",Mutation research,"T Watanabe, H Kaji, M Takashima, T Kasai, J Lewtas, T Hirayama"," Kyoto Pharmaceutical University, Japan.",1997 Jan;388(1):67-78,10.1016/s1383-5718(96)00138-6
10357791,19990601,article,mesh,"Arylamine N-Acetyltransferase,Biotransformation,Carcinogens,Chrysenes,Fluorenes,Humans,Isoenzymes,Pyrenes,Quinolines,Salmonella typhimurium","genetics,growth &amp; development,pharmacokinetics,physiology,toxicity","D011721 Q000633 NN,D005449 Q000633 NN,D002273 Q000633 NY,D011721 Q000493 NN,D002911 Q000633 NN,D012486 Q000235 NY,D011804 Q000493 NN,D012486 Q000254 NN,D002911 Q000493 NN,D011804 Q000633 NN,D001191 Q000502 NY,D002273 Q000493 NN,D007527 Q000502 NY,D005449 Q000493 NN","1539,11831,17534,39185,62274",NULL,"Role of human N-acetyltransferases, NAT1 or NAT2, in genotoxicity of nitroarenes and aromatic amines in Salmonella typhimurium NM6001 and NM6002.","Human NAT1 and NAT2 genes were subcloned into pACYC184 vector and the plasmids thus obtained were introduced into Salmonella typhimurium O-acetyltransferase-deficient strain NM6000 (TA1538/1, 8-DNP/pSK1002), establishing new strains NM6001 and NM6002, respectively. We compared the sensitivities of these two strains with those of NM6000 towards carcinogenic nitroarenes and aromatic amines in the SOS/umu response. The induction of umuC gene expression by these chemicals in the presence and absence of the S9 f",Carcinogenesis,"Y Oda, H Yamazaki, T Shimada"," Osaka Prefectural Institute of Public Health, 3-69 Nakamichi 1-chome, Higashinari-ku, Osaka 537-0025, Japan.",1999 Jun;20(6):1079-83,10.1093/carcin/20.6.1079
10521689,19990915,article,mesh,"Amines,Benzene,Bleomycin,Cell Line,Cell Survival,Chlorides,Chromates,Chromium Compounds,Cisplatin,Cytarabine,DNA,DNA Damage,DNA Repair,Diethylstilbestrol,Dose-Response Relationship, Drug,Electrophoresis, Agar Gel,Heterocyclic Compounds,Humans,Hydroxyurea,Lindane,Methylnitronitrosoguanidine,Mutagenicity Tests,Nitro Compounds,Nucleic Acid Synthesis Inhibitors,Polycyclic Aromatic Hydrocarbons,Radiation, Ionizing,Reproducibility of Results,Sensitivity and Specificity,Sodium Compounds,Sucrose","drug effects,genetics,methods,pharmacology,radiation effects,toxicity","D002840 Q000633 NN,D001761 Q000633 NN,D002470 Q000187 NN,D004247 Q000187 NN,D001554 Q000633 NN,D000588 Q000633 NN,D017608 Q000633 NN,D011084 Q000633 NN,D004260 Q000187 NY,D006918 Q000494 NY,D013395 Q000494 NN,D006571 Q000633 NN,D004247 Q000528 NN,D004247 Q000235 NN,D001556 Q000633 NN,D017670 Q000633 NN,D002712 Q000633 NN,D004054 Q000633 NN,D019384 Q000494 NY,D008769 Q000633 NN,D004587 Q000379 NY,D003561 Q000494 NY,D009574 Q000633 NN,D002945 Q000633 NN","241,312,596,3657,5988,6252,6253,24488,24871,72466,84068,84691,114682,441203,448537,456190,3080662,5351180,5360373,5460769,5496540,9562060,12358851,12900288,20331539,21864427,44135672,46930981,54608728,57336513,57417070,69621045,71587153,102601374,122172957,124080914,133562634,133562635",NULL,The DNA repair inhibitors hydroxyurea and cytosine arabinoside enhance the sensitivity of the alkaline single-cell gel electrophoresis ('comet') assay in metabolically-competent MCL-5 cells.,"We have found previously that the metabolically-competent human MCL-5 cell line did not appear to be usefully sensitive to the DNA-damaging effects of several carcinogens, as measured by the alkaline single-cell gel electrophoresis ('comet') assay. We therefore sought to increase its sensitivity by inhibiting DNA repair during exposure to test compounds, using 10 mM hydroxyurea (HU) and 1.8 mM cytosine arabinoside (ara-C), which inhibit DNA resynthesis during nucleotide excision repair. The following compou",Mutation research,"F L Martin, K J Cole, M H Orme, P L Grover, D H Phillips, S Venitt"," Institute of Cancer Research, Haddow Laboratories, Cotswold Rd., Sutton, UK. flmartin@icr.ac.uk",1999 Sep;445(1):21-43,10.1016/s1383-5718(99)00116-3
22072630,20120301,article,xref,"Amines,Carcinogens,Genetic Engineering,Humans,Mutagens,Plasmids,Salmonella typhimurium,Sensitivity and Specificity,Sulfotransferases","drug effects,enzymology,genetics,metabolism,pharmacology,toxicity","D015238 Q000235 NN,D012486 Q000201 NN,D002273 Q000633 NY,D012486 Q000235 NY,D015238 Q000378 NY,D012486 Q000187 NY,D010957 Q000235 NN,D000588 Q000494 NN,D009153 Q000633 NY","398,1530,1539,1752,5897,8815,11769,11831,19062,21694,31186,49971,104977,5280961,57458870","127424817,127477100,127552104,127618454,127677910,127699678,127842480,127843638,128163518,128697617,129334556,129407608,129681761,129895194,245060534",Roles of human sulfotransferases in genotoxicity of carcinogens using genetically engineered umu test strains.,"Human sulfotransferase (SULT) 1A1, 1A2, and 1A3 cDNA genes were subcloned separately into the pTrc99A(KM) vector. The generated plasmids were introduced into the Salmonella typhimurium O-acetyltransferase-deficient strain NM6000 (TA1538/1,8-DNP/pSK1002), resulting in the new strains NM7001, NM7002, and NM7003. We compared the sensitivities of these three strains with the parental strain NM7000 against 51 chemicals including aromatic amines, nitroarenes, alkenylbenzenes, estrogens-like chemicals, and other c",Environmental and molecular mutagenesis,"Yoshimitsu Oda, Yu Zhang, Sebastian Buchinger, Georg Reifferscheid, Min Yang"," State Key Laboratory of Environmental Aquatic Chemistry, Research Center for Eco-Environmental Sciences, Chinese Academy of Sciences, Beijing, China. oda.1948@hotmail.com",2012 Mar;53(2):152-64,10.1002/em.20696
7526195,19941201,article,mesh,"Adenosine Triphosphatases,Aminoacridines,Anthracenes,Bacterial Proteins,Benzo(a)pyrene,DNA Ligases,DNA Repair,DNA-Binding Proteins,DNA-Directed DNA Polymerase,Escherichia coli,Escherichia coli Proteins,Ethidium,Fluorenes,Frameshift Mutation,Furans,Genes, Bacterial,Glycosyltransferases,Lac Operon,Methotrexate,Methylnitronitrosoguanidine,Mutagenesis,Mutagenicity Tests,Mutagens,Nitrogen Mustard Compounds,Point Mutation,Pyrenes,Species Specificity,Suppression, Genetic,beta-Galactosidase","analogs &amp; derivatives,deficiency,drug effects,genetics,metabolism,toxicity","D005449 Q000633 NN,D001616 Q000235 NN,D005663 Q000633 NN,D001426 Q000235 NN,D004268 Q000378 NN,D008727 Q000633 NN,D004926 Q000187 NN,D000251 Q000378 NN,D001426 Q000378 NY,D008769 Q000633 NN,D008769 Q000031 NN,D011088 Q000172 NN,D000873 Q000633 NN,D001564 Q000633 NN,D009588 Q000633 NN,D009153 Q000633 NN,D007763 Q000187 NY","2336,3624,4112,8971,11831,11937,14710,20238,21694,53665,126941,165528,5359974,5473908,9562060,11329481,20331539,23678981,24906323",NULL,Effects of DNA repair deficiency on the mutational specificity in the lacZ gene of Escherichia coli.,"The mutational specificities of various chemical mutagens were compared in isogenic E. coli strains with different DNA repair capabilities (wild-type, uvrA, umuC, and uvrA umuC) in a reversion assay employing a set of mutant lacZ genes that can detect two types of transitions, four types of transversions, and five kinds of specific frameshift events. A uvrA derivative was more sensitive than the wild-type strain to 3-chloro-4-(dichloromethyl)-5-hydroxy-2(5H)-furanone for +1G, -1G, -2(C-G), +1A and -1A frame",Mutation research,"M Watanabe-Akanuma, T Ohta"," Laboratory of Genetic Toxicology, Institute of Environmental Toxicology, Tokyo, Japan.",1994 Dec;311(2):295-304,10.1016/0027-5107(94)90188-0
28523965,20180401,article,mesh,"Alkaloids,Animals,Antimutagenic Agents,Antioxidants,Avena,Dose-Response Relationship, Drug,Edible Grain,Female,Ferricyanides,Iron Chelating Agents,Male,Mice,Micronuclei, Chromosome-Defective,Micronucleus Tests,Mutagenicity Tests,Mutation,Oxidation-Reduction,Rats, Wistar,Risk Assessment,Salmonella typhimurium","chemically induced,chemistry,drug effects,genetics,isolation &amp; purification,pharmacology,toxicity","D000470 Q000633 NN,D000470 Q000737 NN,D002523 Q000633 YN,D048629 Q000139 NN,D016587 Q000302 NN,D018554 Q000737 YN,D016587 Q000494 NY,D000975 Q000302 NN,D000975 Q000633 NN,D007502 Q000494 NN,D012486 Q000235 NN,D016587 Q000737 NN,D016587 Q000633 NN,D005292 Q000737 NN,D002523 Q000737 YN,D000975 Q000737 NN,D000975 Q000494 NY,D012486 Q000187 NN,D000470 Q000494 NY,D000470 Q000302 NN,D018554 Q000633 YN","6890,26250,6093276",NULL,Safety evaluation of an oat grain alkaloid gramine by genotoxicity assays.,"Gramine is a natural indole alkaloid that has been isolated from different raw plants occurring mainly in Avena sativa, etc. The study was aimed to investigate the possible in vitro antioxidant, in vitro mutagenic, in vitro antimutagenic, and in vivo genotoxic activity of gramine using ferric reducing ability of plasma (FRAP) assay, Metal chelating, Ames bacterial reverse mutation test, and the mouse bone marrow micronucleus assay as well as chromosomal aberration. Four concentrations of gramine viz. 250, 5",Drug and chemical toxicology,"Manash Pratim Pathak, Rudragoud S Policegoudra, Danswrang Goyary, Aparoop Das, Santa Mandal, Srijita Chakraborti, Nilutpal Sharma Bora, Johirul Islam, Pompy Patowary, P Srinivas Raju, Pronobesh Chattopadhyay"," a Division of Pharmaceutical Technology , Defence Research Laboratory , Tezpur , India. b Department of Pharmaceutical Sciences , Dibrugarh University , Dibrugarh , India. a Division of Pharmaceutical Technology , Defence Research Laboratory , Tezpur , India. a Division of Pharmaceutical Technology , Defence Research Laboratory , Tezpur , India. b Department of Pharmaceutical Sciences , Dibrugarh University , Dibrugarh , India. a Division of Pharmaceutical Technology , Defence Research Laboratory , Tezpur ",2018 Apr;41(2):147-154,10.1080/01480545.2017.1322605
1377338,19920601,article,mesh,"3T3 Cells,Animals,Biotransformation,Dose-Response Relationship, Drug,Mice,Mice, Inbred BALB C,Micronuclei, Chromosome-Defective,Micronucleus Tests,Mutagens",drug effects,D048629 Q000187 NY,NULL,NULL,Induction of micronuclei in BALB/c-3T3 cells by selected chemicals and complex mixtures.,"The genotoxicity of benzo[a]pyrene, cyclophosphamide, 2-aminoanthracene, 2-nitrofluorene, nitrosated coal-dust extracts, and cigarette-smoke condensate were tested with the micronucleus assay using an established mammalian cell line. The results showed that all chemicals and complex mixtures studied induced micronuclei in BALB/c-3T3 cells. These results indicate that BALB/c-3T3 cells are capable of activating certain promutagens and procarcinogens. It seems, therefore, that in addition to cell transformatio",Mutation research,"Z W Gu, W Z Whong, W E Wallace, T M Ong"," Division of Respiratory Disease Studies, National Institute for Occupational Safety and Health, Morgantown, WV 26505-2888.",1992 Jun;279(3):217-22,NULL
1541257,19920101,article,mesh,"Animals,Antimutagenic Agents,DNA, Bacterial,Drug Synergism,Liver Extracts,Male,Methapyrilene,Mutagenicity Tests,Mutagens,Phenobarbital,Rats,Salmonella typhimurium,Species Specificity,Time Factors","drug effects,growth &amp; development,pharmacology,toxicity","D008701 Q000633 NN,D010634 Q000633 NY,D016587 Q000494 NN,D004269 Q000187 NN,D012486 Q000254 NN,D012486 Q000187 NY,D008110 Q000494 NN","4098,4763,23674889",NULL,Phenobarbital: does the positive result in TA1535 indicate genotoxic properties?,"The liver carcinogen phenobarbital (PB) causes a weak but reproducible increase of the mutant frequency in the Ames test, strain TA1535, without S9. Since there is no obvious chemical basis for a ""DNA reactivity"" of this compound experiments were performed to obtain information about possible indirect mechanisms of enhancing the number of spontaneous mutant colonies. In the course of the study strong synergistic and comutagenic effects of PB when given in combination with Na-azide or 2-aminoanthracene (2AA)",Environmental and molecular mutagenesis,"S Albertini, E Gocke"," Pharma Division, F. Hoffmann-La Roche Ltd; Basel, Switzerland.",1992 Jan;19(2):161-6,10.1002/em.2850190211
1828534,19910601,article,mesh,"Anthracenes,Bacteriophage lambda,DNA Damage,DNA Repair,Dimethyl Sulfoxide,Escherichia coli,Fluorenes,Microsomes, Liver,Mutagenicity Tests,Mutagens,Solvents,Viral Plaque Assay,Virus Activation","drug effects,metabolism,toxicity","D005449 Q000633 NN,D010582 Q000187 NN,D014775 Q000187 NY,D004926 Q000378 NN,D008862 Q000378 NN,D004121 Q000633 NN,D000873 Q000633 NN","679,11831,11937",NULL,Compatibility of organic solvents with the Microscreen prophage-induction assay: solvent--mutagen interactions.,"The following solvents did not induce prophage lambda in the Escherichia coli WP2s(lambda) Microscreen assay: acetone, benzene, chloroform, ethanol, n-hexane, isopropanol, methanol, toluene, and a mixture of the three isomers of xylene. Dimethyl sulfoxide was genotoxic in the presence and absence of S9, and methylene chloride was weakly genotoxic in the presence of S9. The genotoxic potencies of 2-aminoanthracene and 2-nitrofluorene were reduced when dissolved in DMSO or methanol compared to their potencies",Mutation research,"D M DeMarini, B K Lawrence, H G Brooks, V S Houk"," Genetic Toxicology Division, U.S. Environmental Protection Agency, Research Triangle Park, NC 27711.",1991 Jun;263(2):107-13,10.1016/0165-7992(91)90067-e
2180560,19900401,article,"xref,mesh","Animals,Cytochrome P-450 CYP3A,Cytochrome P-450 Enzyme System,Humans,Immunologic Techniques,In Vitro Techniques,Inactivation, Metabolic,Microsomes, Liver,Mixed Function Oxygenases,Mutagens,Pyrenes,Rabbits,Rats,Substrate Specificity",metabolism,"D008862 Q000378 NY,D009153 Q000378 NY,D011721 Q000378 NY,D006899 Q000378 NN","11790,39184,39185,53230","53787569,126522371,126522378,126522442","Inactivation of 1,3-, 1,6-, and 1,8-dinitropyrene by cytochrome P-450 enzymes in human and rat liver microsomes.","NADPH-fortified human liver microsomes were examined with regard to ability to detoxicate several chemicals that do not require enzymatic oxidation to elicit a genotoxic response in a Salmonella typhimurium TA1535/pSK1002 system where umu response is used as an indicator of DNA damage. Microsomes did not affect the response seen with daunomycin, mitomycin C, 2,4,7-trinitro-9-fluorene, 1-nitropyrene, doxorubicin, 1-methyl-3-nitro-1-nitrosoguanidine, 2-nitrofluorene, or 1-ethyl-3-nitro-1-nitrosoguanidine (cit",Cancer research,"T Shimada, F P Guengerich"," Department of Biochemistry, Vanderbilt University School of Medicine, Nashville, Tennessee 37232.",1990 Apr;50(7):2036-43,NULL
2199807,19900101,article,mesh,"Barium,Barium Compounds,Chlorides,Dose-Response Relationship, Drug,Mutagenicity Tests,Mutation,Salmonella typhimurium","genetics,pharmacology","D012486 Q000235 NY,D001464 Q000494 NY","312,25157,25204,5355457",NULL,[Mutagen activity of barium chloride in Salmonella typhimurium].,"Barium chloride, which is an important industrial chemical used in pigments, lacquers, dyes, glass and pesticide production, leather tanning and cloth dying, was tested on Salmonella typhimurium (TA 1535, TA 1537, TA 1538, TA 97, TA 98, TA 100) with the reverse mutation test, with and without metabolic activation, to assess its possible genotoxic effects and any possible action with respect to standard mutagens (sodium azide, 9-aminoacridine, 2-nitrofluorene, mitomycine-C, 2 aminoacridine). Using the platel",La Medicina del lavoro,"M Monaco, R Dominici, P Barisano, G Di Palermo"," Centro Studi di Medicina dei Trasporti, Ente Ferrovie dello Stato, Roma.",1990 Jan;81(1):54-64,NULL
8491215,19930101,article,mesh,"Acetyltransferases,Cloning, Molecular,DNA, Bacterial,Deoxyribonuclease BamHI,Deoxyribonucleases, Type II Site-Specific,Enzyme Induction,Gene Expression,Gene Expression Regulation, Bacterial,Genes, Bacterial,Mutagenicity Tests,Mutagens,Nitro Compounds,Nitroreductases,Operon,Plasmids,Pyrenes,Recombinant Fusion Proteins,Salmonella typhimurium,Sensitivity and Specificity,Species Specificity,beta-Galactosidase","biosynthesis,drug effects,enzymology,genetics,metabolism,methods,toxicity","D009152 Q000379 NY,D009574 Q000633 NY,D011721 Q000633 NN,D011993 Q000096 NY,D015245 Q000378 NN,D009601 Q000378 NN,D001616 Q000235 NN,D009601 Q000235 NN,D012486 Q000201 NN,D000123 Q000235 NN,D004269 Q000187 NN,D012486 Q000235 NN,D015252 Q000378 NN,D001616 Q000378 NN,D015870 Q000187 NY,D000123 Q000378 NN,D004790 Q000187 NN,D012486 Q000187 NY,D009153 Q000633 NY",39184,NULL,Highly sensitive umu test system for the detection of mutagenic nitroarenes in Salmonella typhimurium NM3009 having high O-acetyltransferase and nitroreductase activities.,"A highly sensitive umu test system for the detection of genotoxic activities of a variety of mutagenic nitroarenes has been developed using a new tester strain, Salmonella typhimurium NM3009 having high O-acetyltransferase (O-AT) and nitroreductase (NR) activities. The NM3009 was constructed by subcloning both the O-AT and NR genes into plasmid vector pACYC184, and the resulting plasmid was introduced into the parent tester strain S. typhimurium TA1535/pSK1002 harboring an umuC'-'lacZ fusion gene. The induc",Environmental and molecular mutagenesis,"Y Oda, H Yamazaki, M Watanabe, T Nohmi, T Shimada"," Osaka Prefectural Institute of Public Health, Japan.",1993 Jan;21(4):357-64,10.1002/em.2850210407
11230561,20010301,article,"xref,mesh","Animals,Anthracenes,Anthraquinones,Biological Assay,CHO Cells,Cell Line,Cricetinae,Crosses, Genetic,Drug Contamination,Female,Male,Mice,Mice, Inbred C3H,Mice, Inbred C57BL,Mutagenicity Tests,Mutagens,Neoplasms,Tumor Cells, Cultured","analysis,chemically induced,genetics,methods,toxicity","D009152 Q000379 YN,D000873 Q000032 NY,D000880 Q000032 NY,D001681 Q000379 NN,D009369 Q000235 NY,D000880 Q000633 NN,D009369 Q000139 NN,D009153 Q000032 NY,D000873 Q000633 NN,D009153 Q000633 NN","2336,6124,6780,8418,11767,11831,41165","127868578,128249720,128534652,128658409,129205580,129388467,129681761",The preparation of anthraquinone used in the National Toxicology Program cancer bioassay was contaminated with the mutagen 9-nitroanthracene.,"Commercial anthraquinone (AQ) (9,10-anthracenedione) is produced by at least three different production methods worldwide: oxidation of anthracene (AQ-OX), Friedel-Crafts technology (AQ-FC) and by Diels-Alder chemistry (AQ-DA), with the final product varying in color and purity. AQ-OX begins with anthracene produced from coal tar and different lots can contain various contaminants, particularly the mutagenic isomers of nitroanthracene. AQ has been reported to be negative in a variety of genotoxicity tests i",Mutagenesis,"B E Butterworth, O B Mathre, K Ballinger"," Butterworth Consulting, 4820 Regalwood Drive, Raleigh, NC 27613, USA.",2001 Mar;16(2):169-77,10.1093/mutage/16.2.169
11551482,20010920,article,"xref,mesh","Antimutagenic Agents,Catechin,Chromatography, High Pressure Liquid,DNA Damage,Dose-Response Relationship, Drug,In Vitro Techniques,Mutagens,Nitro Compounds,Plant Extracts,Polycyclic Aromatic Hydrocarbons,SOS Response (Genetics),Salmonella typhimurium,Tea","chemistry,drug effects,genetics,pharmacology,toxicity","D009574 Q000633 NY,D010936 Q000737 NN,D002392 Q000494 NY,D016587 Q000494 NY,D004249 Q000187 NY,D011084 Q000633 NN,D012486 Q000235 NN,D013662 Q000737 NN,D013014 Q000187 NN,D010936 Q000494 NY,D016587 Q000737 NN,D012486 Q000187 NN,D009153 Q000633 NY","1203,9064,11831,13462,21694,39185,72276,182232,255538","127424817,127534869,128909635,128920048,129681761",Catechins are not major components responsible for anti-genotoxic effects of tea extracts against nitroarenes.,"The anti-genotoxic properties of tea leaf extracts were examined in a Salmonella umu-test. Seven non-fermented teas (green tea), one semi-fermented tea (oolong tea), two fermented teas (black tea and Chinese pu er tea) and two other teas were examined for their anti-genotoxic abilities and for their catechins contents. This was to study the relationship between catechins contents and anti-genotoxic activity of various tea leaf extracts. All types of tea extracts showed more potent suppressive effects agains",Mutation research,"T Ohe, K Marutani, S Nakase"," Department of Food and Nutrition Science, Kyoto Women's University, 605-8501, Kyoto, Japan. ooe@kyoto-wu.ac.jp",2001 Sep;496(?):75-81,10.1016/s1383-5718(01)00220-0
