393793,19790101,review,mesh,"Animals,Carcinogens,Chromosomes,DNA Repair,Drug Evaluation, Preclinical,Ethylene Oxide,Genes,Humans,Mutagens,Risk,Species Specificity","drug effects,methods,toxicity","D002273 Q000633 NN,D004353 Q000379 NN,D005796 Q000187 NN,D005027 Q000633 NY,D004260 Q000187 NN,D002875 Q000187 NN",6354,NULL,Mutational consequences of exposure to ethylene oxide.,"Additional restrictions on exposure to ethylene oxide, an effective and widely-used sterilant, have recently been proposed (EPA, 1978). Substantial amounts of evidence indicate that ethylene oxide is mutagenic. The data from sub-mammalian systems, including demonstrations of point and chromosomal mutations in bacterial and eukaryotic systems, and from a limited number of studies in mammalian systems are reviewed. The accumulated information, and its context of current guidelines for mutagen testing, are con",Journal of environmental pathology and toxicology,S R Wolman,NULL,1979 Jan;2(6):1289-303,NULL
7254215,19801101,article,mesh,"Animals,DNA Repair,Ethylene Oxide,Female,Genes, Dominant,Genes, Lethal,Male,Mice,Mutation,Ovum,Translocation, Genetic","administration &amp; dosage,drug effects,enzymology,pharmacology","D005027 Q000008 NN,D014178 Q000187 NY,D010063 Q000201 NN,D005804 Q000187 NN,D005799 Q000187 NN,D005027 Q000494 NY",6354,NULL,Heritable translocation and dominant-lethal mutation induction with ethylene oxide in mice.,Ethylene oxide was studied for induction of dominant-lethal mutations and heritable translocations in male mice. The chemical was prepared in water and injected intraperitoneally. The dominant-lethal study was conducted using a single injection of 150 mg/kg (maximum tolerated dose); in the heritable translocation study males were injected daily on weekdays for 5 weeks with 60 or 30 mg/kg dose per day. Results clearly showed that ethylene oxide is effective in inducing dominant-lethal mutations and that the ,Mutation research,"W M Generoso, K T Cain, M Krishna, C W Sheu, R M Gryder",NULL,1980 Nov;73(1):133-42,10.1016/0027-5107(80)90142-6
7541104,19950201,article,mesh,"Animals,Biological Evolution,Biotransformation,DNA,DNA Damage,DNA Repair,Environment,Ethylene Oxide,Plant Physiological Phenomena,RNA,Signal Transduction","chemistry,drug effects,pharmacokinetics,toxicity","D005027 Q000633 YN,D004247 Q000187 NN,D005027 Q000493 YN,D012313 Q000737 NY,D004247 Q000737 NY,D012313 Q000187 NN","6354,11963529,44135672",NULL,Ethylene oxide as a major factor in DNA and RNA evolution.,"Gaseous ethylene oxide (EO) is genotoxic in a wide variety of biological systems and carcinogenic in rats and mice. The major product of EO reaction with DNA is 7-(2-hydroxyethyl)guanine. In the organism, EO originates through biotransformation of ethylene. Ethylene in higher plants has been found to be a key factor in the control of a number of developmental processes including senescence, abscission and ripening. Ethylene oxide can participate in the transition of pyrimidine bases from C to T or U and fro",Medical hypotheses,"B Marczynski, W Marek, X Baur"," Research Institute of Occupational Medicine, University of Bochum, Germany.",1995 Feb;44(2):97-100,10.1016/0306-9877(95)90077-2
7588644,19950101,article,mesh,"Animals,DNA Repair,Ethylene Oxide,Female,Germ Cells,Humans,Male,Models, Genetic,Mutagens,Oocytes,Point Mutation,Risk Assessment,Sequence Deletion,Spermatozoa,Translocation, Genetic,United States,United States Environmental Protection Agency","drug effects,toxicity","D013094 Q000187 NN,D005027 Q000633 NY,D009865 Q000187 NN,D009153 Q000633 NY",6354,NULL,Reconsideration of the genetic risk assessment for ethylene oxide exposures.,"The US Environmental Protection Agency (EPA) developed a genetic risk assessment model for exposures to ethylene oxide utilizing data on the induction of reciprocal translocations in male germ cells [Rhomberg et al. 1990]. This particular approach served as a reasonable initial attempt, albeit somewhat limited with regard to endpoint and only partially attentive to the mechanisms of induction of genetic alterations and the behavior of chromosomes during meiosis. The present paper discusses the scientific ba",Environmental and molecular mutagenesis,"R J Preston, T R Fennell, A P Leber, R L Sielken, J A Swenberg"," Chemical Industry Institute of Toxicology, Research Triangle Park, North Carolina 27709, USA.",1995 Jan;26(3):189-202,10.1002/em.2850260303
9216750,19970501,article,mesh,"Administration, Cutaneous,Clothing,Diffusion,Ethylene Oxide,Humans,In Vitro Techniques,Skin,Skin Absorption,Textiles","administration &amp; dosage,metabolism,pharmacokinetics","D005027 Q000008 NN,D012867 Q000378 NY,D005027 Q000493 NY",6354,NULL,Human skin in vitro percutaneous absorption of gaseous ethylene oxide from fabric.,"Ethylene oxide, a colourless gas at ordinary room temperature and pressure, is widely used as a fumigant, coming in contact with clothing and human skin. It is genotoxic in somatic and germ cells. [1,2-14C]Ethylene oxide and fabric discs were sealed in a glass container; the fabric discs were then removed and placed on human skin mounted in glass diffusion cells. Percutaneous absorption was 1.3% of the dose when the fabric/skin surface was open to surrounding air, and increased to 46.0% when the surface was",Food and chemical toxicology : an international journal published for the British Industrial Biological Research Association,"R C Wester, T Hartway, S Serranzana, H I Maibach"," Department of Dermatology, University of California, San Francisco 94143-0989, USA.",1997 May;35(5):513-5,10.1016/s0278-6915(97)00016-1
21882862,20111121,article,"xref,mesh","Acrylamide,Adult,Case-Control Studies,Chromatography, Liquid,Denmark,Epoxy Compounds,Ethylene Oxide,Female,Fetal Blood,Fetus,Hemoglobins,Humans,Mass Spectrometry,Maternal Exposure,Placenta,Pregnancy,Smoking","adverse effects,blood,chemistry,metabolism,physiology","D012907 Q000009 NN,D005027 Q000097 NY,D004852 Q000097 NY,D012907 Q000097 NY,D005312 Q000737 NN,D020106 Q000097 NY,D010920 Q000502 NN,D006454 Q000378 NY","6354,6579,91550,160438","127523511,127866708,128103209,128141679","Analysis of hemoglobin adducts from acrylamide, glycidamide, and ethylene oxide in paired mother/cord blood samples from Denmark.","The knowledge about fetal exposure to acrylamide/glycidamide from the maternal exposure through food is limited. Acrylamide, glycidamide, and ethylene oxide are electrophiles and form adducts with hemoglobin (Hb), which could be used for in vivo dose measurement. In this study, a method for analysis of Hb adducts by liquid chromatography-mass spectrometry, the adduct FIRE procedure, was applied to measurements of adducts from these compounds in maternal blood samples (n = 87) and umbilical cord blood sample",Chemical research in toxicology,"Hans von Stedingk, Anna C Vikström, Per Rydberg, Marie Pedersen, Jeanette K S Nielsen, Dan Segerbäck, Lisbeth E Knudsen, Margareta Törnqvist"," Department of Materials and Environmental Chemistry, Environmental Chemistry Unit, Arrhenius Laboratory, Stockholm University, SE-106 91 Stockholm, Sweden.",2011 Nov;24(11):1957-65,10.1021/tx200284u
11311010,20010501,article,"xref,mesh","Bone Demineralization Technique,Bone and Bones,Chromatography, Gas,Coculture Techniques,Enzyme-Linked Immunosorbent Assay,Ethylene Oxide,Humans,Inflammation,Inflammation Mediators,Interleukin-1,Interleukin-6,Monocytes,Particle Size,Tumor Necrosis Factor-alpha","biosynthesis,chemically induced,metabolism,toxicity","D015850 Q000096 NN,D009000 Q000378 NN,D005027 Q000633 NY,D014409 Q000096 NN,D007375 Q000096 NN,D018836 Q000378 NN,D007249 Q000139 NY,D001842 Q000378 NY",6354,128141679,An evaluation of the capacity of differently prepared demineralised bone matrices (DBM) and toxic residuals of ethylene oxide (EtOx) to provoke an inflammatory response in vitro.,"Demineralised bone matrix (DBM) is a form of allogeneic tissue graft widely used in oral and maxillofacial procedures. There is a long history of controversy relating to the suitability of ethylene oxide gas (EtOx) as a terminal sterilisation agent for this graft, relating to its effects on the clinical performance of the grafts. Furthermore, the generation of a toxic residual chemical (ethylene chlorohydrin, ECl) during the ethylene oxide sterilisation of patellar tendon allografts has been implicated in t",Biomaterials,"R J Lomas, H L Gillan, J B Matthews, E Ingham, J N Kearney"," Yorkshire Regional Tissue Bank, National Blood Service, Pinderfields General Hospital, Wakefield, UK. rjlomas@aol.com",2001 May;22(9):913-21,10.1016/s0142-9612(00)00255-6
16051529,20050928,article,"xref,mesh","Administration, Inhalation,Animals,Apoptosis,Brain,Brain Chemistry,DNA,DNA Adducts,DNA Repair,Ethylene Oxide,Ethylenes,Gene Expression,Guanine,Liver,Male,Rats,Rats, Inbred F344,Spleen","administration &amp; dosage,analogs &amp; derivatives,analysis,chemistry,drug effects,genetics,metabolism,toxicity","D005027 Q000008 NN,D006147 Q000031 NN,D008099 Q000737 NN,D004247 Q000187 NN,D005030 Q000633 NY,D004260 Q000235 NY,D017209 Q000235 NN,D018736 Q000378 NY,D005027 Q000633 NY,D001921 Q000378 NN,D008099 Q000378 NN,D015870 Q000187 NY,D013154 Q000737 NN,D018736 Q000032 NN,D005030 Q000008 NN,D013154 Q000378 NN,D006147 Q000032 NN,D006147 Q000378 NN","764,6325,6354,105076,119315,44135672,135398634,135484986,135498233","53786967,53790247,128141679,128787358,129439837,247115082","Effects of ethylene oxide and ethylene inhalation on DNA adducts, apurinic/apyrimidinic sites and expression of base excision DNA repair genes in rat brain, spleen, and liver.","Ethylene oxide (EO) is an important industrial chemical that is classified as a known human carcinogen (IARC, Group 1). It is also a metabolite of ethylene (ET), a compound that is ubiquitous in the environment and is the most used petrochemical. ET has not produced evidence of cancer in laboratory animals and is ""not classifiable as to its carcinogenicity to humans"" (IARC, Group 3). The mechanism of carcinogenicity of EO is not well characterized, but is thought to involve the formation of DNA adducts. EO ",DNA repair,"Ivan Rusyn, Shoji Asakura, Yutai Li, Oksana Kosyk, Hasan Koc, Jun Nakamura, Patricia B Upton, James A Swenberg"," Department of Environmental Sciences and Engineering, University of North Carolina at Chapel Hill, Chapel Hill, NC 27599, USA.",2005 Sep;4(10):1099-110,10.1016/j.dnarep.2005.05.009
19276345,20090401,article,"xref,mesh","Amino Acids, Cyclic,Animals,Biomarkers,Carbon Radioisotopes,Chromatography, High Pressure Liquid,DNA Adducts,Dose-Response Relationship, Drug,Ethylene Oxide,Guanine,Male,Oxidative Stress,Rats,Rats, Inbred F344,Tandem Mass Spectrometry,Tissue Distribution","administration &amp; dosage,analogs &amp; derivatives,analysis,biosynthesis,metabolism,pharmacokinetics","D000598 Q000378 NN,D006147 Q000096 NN,D006147 Q000031 NY,D000598 Q000032 NN,D005027 Q000493 NN,D005027 Q000008 NY,D018736 Q000032 NN,D015415 Q000032 NN,D018736 Q000096 NY,D015415 Q000378 NN,D006147 Q000032 NN","535,764,6354,105076,11957445,135398634,135484986","128141679,128787358,128887543,129439837",Dose-response relationships for N7-(2-hydroxyethyl)guanine induced by low-dose [14C]ethylene oxide: evidence for a novel mechanism of endogenous adduct formation.,"Ethylene oxide (EO) is widely used in the chemical industry and is also formed in humans through the metabolic oxidation of ethylene, generated during physiologic processes. EO is classified as a human carcinogen and is a direct acting alkylating agent, primarily forming N7-(2-hydroxyethyl)guanine (N7-HEG). To conduct accurate human risk assessments, it is vital to ascertain the relative contribution of endogenously versus exogenously derived DNA damage and identify the sources of background lesions. We hav",Cancer research,"Debbie A Marsden, Donald J L Jones, Robert G Britton, Ted Ognibene, Esther Ubick, George E Johnson, Peter B Farmer, Karen Brown"," Department of Cancer Studies and Molecular Medicine, University of Leicester, Leicester, United Kingdom.",2009 Apr;69(7):3052-9,10.1158/0008-5472.can-08-4233
2659982,19890601,article,mesh,"DNA Repair,Escherichia coli,Ethyl Methanesulfonate,Ethylene Oxide,Gamma Rays,Methyl Methanesulfonate,Mutation,Statistics as Topic","drug effects,radiation effects,toxicity","D004260 Q000528 NY,D005020 Q000633 NY,D008741 Q000633 NY,D005027 Q000633 NY,D009154 Q000187 NY,D009154 Q000528 NY,D004926 Q000187 NN,D004926 Q000528 NN","4156,6113,6354",NULL,"Modifying action of gamma-radiation in mutagenesis of E. coli WU36-10 induced by ethylene oxide, ethyl methanesulfonate and methyl methanesulfonate.","The influence of gamma-radiation pre-exposure on ethylene oxide, ethyl methanesulfonate and methyl methanesulfonate mutagenesis in Escherichia coli WU36-10 was studied. Pretreatment with gamma-radiation resulted, in the case of subsequent treatment with ethylene oxide and ethyl methanesulfonate, in a decrease of the frequency of leu+ revertants, and in the case of subsequent treatment with methyl methanesulfonate, in an increase of this mutation frequency. ",Mutation research,"A Kolman, M Näslund, F Granath"," Department of Radiobiology, University of Stockholm, Sweden.",1989 Jun;212(2):269-74,10.1016/0027-5107(89)90078-x
7513819,19940501,article,"xref,mesh","Animals,Carcinogenicity Tests,Carcinogens,Ethylene Oxide,Ethylnitrosourea,Lung Neoplasms,Male,Mice,Neoplasms, Radiation-Induced,Skin Neoplasms,Tetradecanoylphorbol Acetate,X-Rays","analogs &amp; derivatives,chemically induced,pharmacology,toxicity","D013755 Q000494 NN,D012878 Q000139 NN,D008175 Q000139 NN,D002273 Q000633 NY,D005038 Q000031 NY,D005027 Q000633 NY,D005038 Q000633 NN","4792,5943,6354,12967,27924,83695","53786967,53789485,53790708,135653487","Comparative two-stage cancer tests of ethylene oxide, N-(2-hydroxyethyl)-N-nitrosourea and X-rays.","Mutagenicity tests have shown that the potencies of ethylene oxide and other alkylating agents relative to that of low-LET ionising radiation are approximately the same in different biological systems. In the present study this relationship, the radiation-dose equivalence (""rad-equivalence"") of doses of genotoxic chemicals, was tested for the induction of tumours in skin and lung of mice using different initiation-promotion protocols. The initiators used were X-rays, ethylene oxide and N-(2-hydroxyethyl)-N-",Mutation research,"D Segerbäck, C Rönnbäck, P Bierke, F Granath, L Ehrenberg"," Department of Radiobiology, Stockholm University, Sweden.",1994 May;307(1):387-93,10.1016/0027-5107(94)90312-3
8983117,19960101,article,mesh,"Acrylonitrile,Environmental Monitoring,Ethylene Oxide,Hemoglobins,Magnetic Resonance Spectroscopy,Mass Spectrometry,Peptides","analysis,metabolism,methods","D010455 Q000032 NY,D006454 Q000378 NN,D000181 Q000032 NY,D004784 Q000379 NY,D005027 Q000378 NN,D005027 Q000032 NY,D000181 Q000378 NN","6354,7855",NULL,Synthesis and characterization of peptide adducts for use in monitoring human exposure to acrylonitrile and ethylene oxide.,"Human exposure to ethylene oxide and acrylonitrile may be monitored by determination of the products that these electrophilic compounds form with the amino terminal of hemoglobin. The procedure involves a modified Edman degradation, using the reagent pentafluorophenyl isothiocyanate, which cleaves the adducted N-terminal amino acid from the protein chain as a substituted pentafluorophenyl thiohydantoin. This may then be quantitated using selected ion monitoring gas chromatography-mass spectrometry (GC-MS). ","Teratogenesis, carcinogenesis, and mutagenesis","R M Lawrence, G M Sweetman, R Tavares, P B Farmer"," MRC Toxicology Unit, University of Leicester, United Kingdom.",1996 Jan;16(3):139-48,10.1002/(sici)1520-6866(1996)16:3&lt;139::aid-tcm1&gt;3.0.co;2-j|10.1002/(sici)1520-6866(1996)16:3&lt;139::aid-tcm1&gt;3.3.co;2-b
9748619,19980920,article,mesh,"Administration, Inhalation,Animals,Chromosome Aberrations,Crosses, Genetic,DNA Repair,Dose-Response Relationship, Drug,Drosophila,Epoxy Compounds,Ethylene Oxide,Female,Genes, Lethal,Genes, Recessive,Germ Cells,Germ-Line Mutation,Male,Methyl Methanesulfonate,Mutagens","administration &amp; dosage,drug effects,physiology,toxicity","D005027 Q000008 NN,D008741 Q000633 NN,D004260 Q000502 NY,D005854 Q000187 NY,D004852 Q000008 NN,D009153 Q000008 NN,D004852 Q000633 NY,D005027 Q000633 NY,D009153 Q000633 NY","4156,6354,6378",NULL,"Genotoxic effects of inhaled ethylene oxide, propylene oxide and butylene oxide on germ cells: sensitivity of genetic endpoints in relation to dose and repair status.","We report here results on forward mutation induction (recessive lethal mutations, RL) in Drosophila spermatozoa and spermatids by the three 1,2-alkyl-epoxides ethylene oxide (EO), propylene oxide (PO) and butylene oxide (BO), at doses ranging from 47 to 24,000 ppm h for EO, 375 to 48,000 ppm h for PO, and 24,000 to 91,200 ppm h for BO. The results indicate for EO mutation induction at doses 500-fold below the LD50. In crosses of mutagenized NER+ males with NER+ females, the 500-fold increase in EO dose from",Mutation research,"E W Vogel, M J Nivard"," Medical Genetics Centre South-West Netherlands (MGC), Department of Radiation Genetics and Chemical Mutagenesis, Leiden University Medical Centre, Wassenaarseweg 72, 2300 RA, Leiden, Netherlands.",1998 Sep;405(2):259-71,10.1016/s0027-5107(98)00143-2
