19458137,20090301,article,"xref,mesh","Air Pollutants,Animals,Cell Cycle,Cell Cycle Proteins,Cell Line, Transformed,Cell Proliferation,Comet Assay,Cyclin D1,Cyclin-Dependent Kinase Inhibitor p27,DNA Damage,DNA Fragmentation,Fibroblasts,Methyl Ethers,Oxidative Stress,Rats,Tumor Suppressor Protein p53,tert-Butyl Alcohol","drug effects,metabolism,pathology,physiology,toxicity","D005347 Q000473 NN,D018797 Q000187 NN,D018797 Q000378 NN,D019938 Q000378 NN,D018384 Q000187 NN,D005347 Q000378 NN,D050760 Q000378 NN,D049109 Q000187 NY,D016159 Q000378 NN,D000393 Q000633 NY,D020002 Q000633 NY,D002453 Q000187 NN,D005347 Q000187 NY,D008738 Q000633 NY,D002453 Q000502 NN","263,6386,8909,15413,71581456","127746861,127789678,128530390",Differential toxic effects of methyl tertiary butyl ether and tert-butanol on rat fibroblasts in vitro.,"Methyl tertiary butyl ether (MTBE) is the most widely used motor vehicle fuel oxygenate since it reduces harmful emissions due to gasoline combustion. However, the significant increase in its use in recent years has raised new questions related to its potential toxicity. In fact, although available data are somehow conflicting, there is evidence that MTBE is a toxic substance that may have harmful effects on both animals and humans and an unresolved problem is the role played by MTBE metabolites, especially",Toxicology and industrial health,"A Sgambato, I Iavicoli, B De Paola, G Bianchino, A Boninsegna, A Bergamaschi, A Pietroiusti, A Cittadini"," Institute of General Pathology, ""Giovanni XXIII"" Cancer Research Center, Catholic University of Sacred Heart, Rome, Italy.",2009 Mar;25(2):141-51,10.1177/0748233709104867
26801973,20160101,article,mesh,"Animals,Anti-Inflammatory Agents, Non-Steroidal,Antioxidants,Fatty Liver, Alcoholic,Glycyrrhiza,Glycyrrhiza uralensis,Liver,Male,Mice,Mice, Inbred C57BL,Plant Extracts,Plant Roots,tert-Butylhydroperoxide","blood,chemistry,drug effects,prevention &amp; control,therapeutic use","D010936 Q000737 NN,D008099 Q000187 NY,D000894 Q000627 NY,D010936 Q000627 NY,D018517 Q000737 NN,D029882 Q000737 YN,D000975 Q000627 NY,D005235 Q000097 NN,D005235 Q000517 NY","6410,13651101",NULL,"Hepatoprotective effect of licorice, the root of Glycyrrhiza uralensis Fischer, in alcohol-induced fatty liver disease.","BACKGROUND: Our previous study suggested that licorice has anti-inflammatory activity in lipopolysaccharide-stimulated microglial cells and anti-oxidative activity in tert-butyl hydroperoxide-induced oxidative liver damage. In this study, we evaluated the effect of licorice on chronic alcohol-induced fatty liver injury mediated by inflammation and oxidative stress. METHODS: Raw licorice was extracted, and quantitative and qualitative analysis of its components was performed by using LC-MS/MS. Mice were fed ",BMC complementary and alternative medicine,"Jae-Chul Jung, Yun-Hee Lee, Sou Hyun Kim, Keuk-Jun Kim, Kyung-Mi Kim, Seikwan Oh, Young-Suk Jung"," Life Science Research Institute, Novarex Co., Ltd, Ochang, Cheongwon, Chungbuk, 363-885, Republic of Korea. College of Pharmacy, Yonsei University, Incheon, 406-840, Republic of Korea. College of Pharmacy, Pusan National University, Busan, 609-735, Republic of Korea. Department of Biomedical Laboratory Science, Daekyeung College, Gyeongsan, 712-719, Republic of Korea. Life Science Research Institute, Novarex Co., Ltd, Ochang, Cheongwon, Chungbuk, 363-885, Republic of Korea. Department of Molecular Medicine",2016 Jan;16(?):19,10.1186/s12906-016-0997-0
2314391,19900301,article,mesh,"Adenine,Amino Acids,Animals,Ascorbic Acid,Autophagy,Benzyl Alcohol,Benzyl Alcohols,Cell Survival,Cells, Cultured,Colchicine,Deferoxamine,Ferric Compounds,Ferritins,Liver,Methylamines,Oligomycins,Oligopeptides,Oxidation-Reduction,Peroxides,Phagocytosis,Proteins,Rats,Rats, Inbred Strains,tert-Butylhydroperoxide","analogs &amp; derivatives,drug effects,metabolism,pharmacology","D001343 Q000187 YN,D001592 Q000494 NN,D002470 Q000187 NN,D010545 Q000494 NN,D003078 Q000494 NN,D000225 Q000031 NN,D000596 Q000378 NN,D005290 Q000378 NY,D008099 Q000378 NY,D011506 Q000378 NY,D009840 Q000494 NN,D010587 Q000187 YN,D009842 Q000494 NN,D001205 Q000494 NN,D008744 Q000494 NN,D000225 Q000494 NN,D003676 Q000494 NN,D005293 Q000378 NN","190,244,1673,2973,6167,6329,6410,62880,62881,443119,644041,5287931,6364545,6364620,6419224,13000536,13000539,13000540,13651101,15942730,16760598,23667548,24883429,54670067,54682511,78358496,86763295,101033550,129894295",NULL,Autophagic degradation of protein generates a pool of ferric iron required for the killing of cultured hepatocytes by an oxidative stress.,"Pretreatment of cultured hepatocytes with the ferric iron chelator deferoxamine prevents the killing of the cells by tert-butyl hydroperoxide (TBHP). Incubation of the deferoxamine-pretreated hepatocytes in a serum-free medium containing only 0.25 nM iron restored the sensitivity of the cells to TBHP within 4 to 6 hr. An amino acid-free medium accelerated the restoration of sensitivity in parallel with an enhanced rate of degradation of 14C-prelabeled protein. By contrast, inhibitors of the autophagic degra",Molecular pharmacology,"I Sakaida, M E Kyle, J L Farber"," Department of Pathology, Thomas Jefferson University, Philadelphia, Pennsylvania 19107.",1990 Mar;37(3):435-42,NULL
12125739,20020701,article,"xref,mesh","Alcohol Oxidoreductases,Aldehydes,Animals,Antioxidants,Cerebral Arteries,Cyclic N-Oxides,Cystine,Encephalitis,Female,Free Radical Scavengers,Glutamate-Ammonia Ligase,Lipid Peroxidation,Meningitis, Bacterial,Nerve Degeneration,Nerve Tissue Proteins,Neuroprotective Agents,Nitrogen Oxides,Oxidative Stress,Rats,Reactive Oxygen Species,Streptococcus pneumoniae,Superoxide Dismutase","analogs &amp; derivatives,antagonists &amp; inhibitors,drug effects,drug therapy,metabolism,pathogenicity,pharmacology,physiology,physiopathology","D002536 Q000378 NY,D000447 Q000378 NN,D003553 Q000031 NY,D016920 Q000188 NN,D009410 Q000378 NY,D018384 Q000187 NN,D018696 Q000494 NN,D004660 Q000378 NY,D000975 Q000494 NN,D017382 Q000037 NN,D000429 Q000378 NN,D004660 Q000188 NN,D015227 Q000187 NN,D002536 Q000187 NN,D018384 Q000502 NY,D016920 Q000378 NY,D013296 Q000472 NY,D016166 Q000494 NN,D009410 Q000503 NN,D004660 Q000503 NN,D009589 Q000494 NN,D009410 Q000188 NN,D005974 Q000378 NN,D016920 Q000503 NN,D017382 Q000378 NY,D015227 Q000502 NN,D009419 Q000378 NY","595,702,738,4390,12035,67678,156288,638877,3036261,5283344,6857538,10313352,10350556,12049111,21309753,54084244,85138495","127728303,128239782,128479187,128482492,128592556,128628469,128977994,129888769,129918320",Cerebral vasculature is the major target of oxidative protein alterations in bacterial meningitis.,"We have previously shown that antioxidants such as a-phenyl-tert-butyl nitrone or N-acetylcysteine attenuate cortical neuronal injury in infant rats with bacterial meningitis, suggesting that oxidative alterations play an important role in this disease. However, the precise mechanism(s) by which antioxidants inhibit this injury remain(s) unclear. We therefore studied the extent and location of protein oxidation in the brain using various biochemical and immunochemical methods. In cortical parenchyma, a tren",Journal of neuropathology and experimental neurology,"Manuela Schaper, Suzanne Gergely, Jens Lykkesfeldt, Jakob Zbären, Stephen L Leib, Martin G Täuber, Stephan Christen"," Institute for Infectious Diseases, University of Berne, Switzerland.",2002 Jul;61(7):605-13,10.1093/jnen/61.7.605
17661040,20080501,article,"xref,mesh","Alcohol Oxidoreductases,Antineoplastic Agents,Blotting, Western,Cell Line, Tumor,Cisplatin,Clone Cells,Drug Resistance, Neoplasm,Enzyme Induction,Esterases,Female,Heme Oxygenase (Decyclizing),Humans,Hydrogen Peroxide,Isoenzymes,Ovarian Neoplasms,Oxidative Stress,RNA, Small Interfering,Reactive Oxygen Species,Reverse Transcriptase Polymerase Chain Reaction,tert-Butylhydroperoxide","biosynthesis,drug effects,drug therapy,genetics,metabolism,pathology,pharmacology,physiology","D000970 Q000494 NY,D000429 Q000502 NY,D004950 Q000235 NN,D018384 Q000187 NN,D006419 Q000096 NN,D010051 Q000188 NY,D004950 Q000096 NN,D020122 Q000494 NN,D006419 Q000235 NN,D034741 Q000494 NN,D010051 Q000473 NN,D007527 Q000096 NN,D002945 Q000494 NY,D006861 Q000494 NN,D004790 Q000187 NN,D017382 Q000378 NY,D000429 Q000096 NN,D007527 Q000502 NN","702,784,6410,69676,84691,441203,13651101","127629371,128482492,129308074",Dihydrodiol dehydrogenases regulate the generation of reactive oxygen species and the development of cisplatin resistance in human ovarian carcinoma cells.,"We have previously demonstrated that overexpression of dihydrodiol dehydrogenase isoform 1 (DDH1) or DDH2 leads to the induction of drug resistance to platinum based drugs in human ovarian, lung, cervical and germ cell tumor cell lines. DDH belongs to a family of aldoketo reductases that are involved in the detoxification of several endogenous and exogenous substrates. DDH1 and DDH2 in particular have been shown to be involved in the detoxification (activation?) of polycyclic aromatic hydrocarbons (PAH). Ba",Cancer chemotherapy and pharmacology,"Jianli Chen, Mahesha Adikari, Rajash Pallai, Hemant K Parekh, Henry Simpkins"," Department of Pathology and Laboratory Medicine, Temple University School of Medicine, Room 206, OMS, 3400 N. Broad Street, Philadelphia, PA 19140, USA.",2008 May;61(6):979-87,10.1007/s00280-007-0554-0
20166143,20100701,article,"xref,mesh","Antineoplastic Agents, Phytogenic,Cell Nucleus,Diet, Mediterranean,Enzyme Induction,Enzyme Inhibitors,Extracellular Signal-Regulated MAP Kinases,Glutathione,Hep G2 Cells,Humans,Liver,NF-E2-Related Factor 2,Oxidants,Oxidative Stress,Phenylethyl Alcohol,Phosphatidylinositol 3-Kinase,Phosphorylation,Protective Agents,Protein Transport,Proto-Oncogene Proteins c-akt,RNA, Messenger,Signal Transduction,tert-Butylhydroperoxide","analogs &amp; derivatives,antagonists &amp; inhibitors,drug effects,enzymology,metabolism,pharmacology,toxicity","D010626 Q000031 NY,D051267 Q000378 NY,D048049 Q000037 NN,D051057 Q000378 NY,D008099 Q000201 NN,D018384 Q000187 NN,D016877 Q000633 NN,D010626 Q000494 NN,D008099 Q000378 NN,D020011 Q000494 NY,D020122 Q000633 NN,D058539 Q000378 NY,D058539 Q000037 NN,D012333 Q000378 NN,D004790 Q000187 NN,D002467 Q000187 NN,D005978 Q000378 NN,D004791 Q000494 NN,D010766 Q000187 NN,D002467 Q000378 NN,D000972 Q000494 NN,D048049 Q000378 NY,D015398 Q000187 NY,D008099 Q000187 NN","6054,6360,6410,82755,124886,439574,13651101","127629371,127866646,128174456,128330526,129192846,129623647",Hydroxytyrosol induces antioxidant/detoxificant enzymes and Nrf2 translocation via extracellular regulated kinases and phosphatidylinositol-3-kinase/protein kinase B pathways in HepG2 cells.,"Hydroxytyrosol (HTy) is a natural polyphenol abundant in olive oil, which possesses multiple biological actions. Particularly, HTy has cytoprotective activity against oxidative-stress-induced cell damage, but the underlying mechanisms of action remain unclear. Here, we have investigated the molecular mechanism involved in the protection exerted by HTy on tert-butyl hydroperoxide-induced damage in human HepG2 liver cells. Treatment of HepG2 cells with HTy increased the expression and the activity of glutathi",Molecular nutrition & food research,"María Angeles Martín, Sonia Ramos, Ana Belén Granado-Serrano, Ildefonso Rodríguez-Ramiro, Mariana Trujillo, Laura Bravo, Luis Goya"," Instituto del Frío-ICTAN, Consejo Superior de Investigaciones Científicas, 28040, Madrid, Spain. amartina@if.csic.es",2010 Jul;54(7):956-66,10.1002/mnfr.200900159
23922950,20130101,article,mesh,"Alcohol Dehydrogenase,Aldehydes,Animals,Antioxidant Response Elements,Astrocytes,Catalase,Gene Expression Regulation,Glutathione,Hydrogen Peroxide,Mice,NF-E2-Related Factor 2,Oxidative Stress,Peroxiredoxin VI,Proteomics,RNA Interference,RNA, Small Interfering,Reactive Oxygen Species,Signal Transduction,tert-Butylhydroperoxide","drug effects,genetics,metabolism,pharmacology","D000447 Q000378 NN,D051267 Q000378 NY,D018384 Q000235 NN,D034741 Q000235 NY,D017382 Q000378 NN,D051267 Q000235 NY,D001253 Q000187 NN,D020122 Q000378 NN,D006861 Q000378 NN,D006861 Q000494 NN,D005978 Q000378 NN,D054465 Q000378 NN,D000426 Q000378 NN,D002374 Q000378 NN,D001253 Q000378 NY","784,6410,124886,5283344,13651101",NULL,Mechanisms of Nrf2 protection in astrocytes as identified by quantitative proteomics and siRNA screening.,"The Nrf2 (NF-E2 related factor 2)-ARE (antioxidant response element) pathway controls a powerful array of endogenous cellular antioxidant systems and is an important pathway in the detoxification of reactive oxygen species (ROS) in the brain. Using a combination of quantitative proteomics and siRNA screening, we have identified novel protective mechanisms of the Nrf2-ARE pathway against oxidative stress in astrocytes. Studies from our lab and others have shown Nrf2 overexpression protects astrocytes from ox",PloS one,"James A Dowell, Jeffrey A Johnson"," Division of Pharmaceutical Science, University of Wisconsin-Madison, Madison, Wisconsin, United States of America.",2013 Jan;8(7):e70163,10.1371/journal.pone.0070163
2999864,19850701,article,mesh,"1-Butanol,Butanols,DNA Polymerase I,DNA Repair,DNA, Bacterial,Dose-Response Relationship, Drug,Escherichia coli,Glycerol,Hydroxides,Hydroxyl Radical,Mutation,Pentanols,tert-Butyl Alcohol","enzymology,genetics,pharmacology,physiology,radiation effects","D000440 Q000494 NN,D004269 Q000528 NY,D004256 Q000502 NY,D000439 Q000494 NN,D004926 Q000201 NN,D004926 Q000235 NY,D004926 Q000528 NN,D005990 Q000494 NN","263,753,6386,6405,22386,23683543",NULL,DNA polymerase I is crucial for the repair of potentially lethal damage caused by the indirect effects of X irradiation in Escherichia coli.,"The radiosensitivity of an Escherichia coli mutant deficient in DNA polymerase I was measured in the presence of OH radical scavengers. The extreme X-ray sensitivity of the mutant could be abolished by OH radical scavengers if a sufficiently high level of radioprotector was present. There was a direct correlation between the OH radical scavenging activity of the chemicals tested (NO2-, n-butanol, glycerol, t-amyl alcohol, and t-butanol) and their protective ability. I interpret the data as showing that the ",Radiation research,D Billen,NULL,1985 Jul;103(1):163-9,NULL
21937211,20120801,article,"xref,mesh","Adaptor Proteins, Signal Transducing,Antioxidants,Apoptosis,Cell Line,Glutathione,Humans,JNK Mitogen-Activated Protein Kinases,NF-E2-Related Factor 2,Oxidative Stress,Phenylethyl Alcohol,Retinal Pigment Epithelium,Sequestosome-1 Protein,Signal Transduction","analogs &amp; derivatives,biosynthesis,cytology,drug effects,metabolism,pharmacology","D005978 Q000096 NY,D010626 Q000031 NY,D051267 Q000378 NY,D055213 Q000378 NN,D000975 Q000494 NN,D010626 Q000494 NN,D048868 Q000378 NY,D055213 Q000166 NN,D048031 Q000378 NY,D055213 Q000187 NY","1070,6054,82755,124886,53835816","127946758,128330526,128684338",Stimulation of GSH synthesis to prevent oxidative stress-induced apoptosis by hydroxytyrosol in human retinal pigment epithelial cells: activation of Nrf2 and JNK-p62/SQSTM1 pathways.,"The Nrf2-Keap1 pathway is believed to be a critical regulator of the phase II defense system against oxidative stress. By activation of Nrf2, cytoprotective genes such as heme oxygenase-1 (HO-1), NAD(P)H:quinone oxidoreductase (NQO-1) and γ-glutamyl-cysteine ligase (GCL) are induced. GCL-induced glutathione (GSH) production is believed to affect redox signaling, cell proliferation and death. We here report that tert-butyl hydroperoxide (t-BHP)-induced GSH reduction led to mitochondrial membrane potential lo",The Journal of nutritional biochemistry,"Xuan Zou, Zhihui Feng, Yuan Li, Ying Wang, Karin Wertz, Peter Weber, Yan Fu, Jiankang Liu"," College of Animal Sciences, Zhejiang University, Hangzhou, China.",2012 Aug;23(8):994-1006,10.1016/j.jnutbio.2011.05.006
17929872,20071109,article,"xref,mesh","Estrogens,Estrone,Molecular Conformation,Stereoisomerism","analogs &amp; derivatives,chemical synthesis,chemistry","D004970 Q000138 NY,D004970 Q000031 NY,D004970 Q000737 NN,D004967 Q000138 NY,D004967 Q000737 NN","5870,6360,6386,8471,9883833,14334327,14506961,23661503,56680387,91595783","127660996,127746861,127761910,128174456,129903234,129922167,243334831,246341368,248552658,249215660",Synthesis of 4-formyl estrone using a positional protecting group and its conversion to other C-4-substituted estrogens.,"4-Formyl estrone was synthesized in overall good yield in three steps starting from estrone. This was achieved by conducting an electrophilic aromatic substitution reaction using formaldehyde, triethylamine, and MgCl2 on 2-tert-butyl estrone, which was readily prepared in 96% yield from estrone using tert-butyl alcohol and BF3OEt2. The tert-butyl group acted as a positional protecting group to prevent reaction at the 2-position. The tert-butyl group was readily removed in good yield using AlCl3 in dichlorom",The Journal of organic chemistry,"Yong Liu, Byoungmoo Kim, Scott D Taylor"," Department of Chemistry, University of Waterloo, Waterloo, ON, Canada.",2007 Nov;72(23):8824-30,10.1021/jo7017075
12486061,20030101,article,mesh,"Bacillus subtilis,Bacterial Proteins,Gene Expression Profiling,Gene Expression Regulation, Bacterial,Hydrogen Peroxide,Oligonucleotide Array Sequence Analysis,Oxidants,Oxidative Stress,Proteome,Repressor Proteins,Sigma Factor,Transcription Factors,Transcription, Genetic,tert-Butylhydroperoxide","drug effects,genetics,metabolism,pharmacology,physiology","D014157 Q000494 NY,D016877 Q000494 NN,D001412 Q000502 NY,D012097 Q000235 NN,D001426 Q000235 NN,D006861 Q000494 NY,D020122 Q000494 NN,D001412 Q000235 NN,D001412 Q000187 NN,D012097 Q000378 NN,D001426 Q000378 NY,D012808 Q000378 NN,D012808 Q000235 NN","784,6410,13651101",NULL,The global transcriptional response of Bacillus subtilis to peroxide stress is coordinated by three transcription factors.,"Bacillus subtilis exhibits a complex adaptive response to low levels of peroxides. We used global transcriptional profiling to monitor the magnitude and kinetics of changes in the mRNA population after exposure to either hydrogen peroxide (H(2)O(2)) or tert-butyl peroxide (t-buOOH). The peroxide stimulons could be largely accounted for by three regulons controlled by the PerR, sigma(B), and OhrR transcription factors. Three members of the PerR regulon (katA, mrgA, and zosA) were strongly induced by H(2)O(2)",Journal of bacteriology,"John D Helmann, Ming Fang Winston Wu, Ahmed Gaballa, Phil A Kobel, Maud M Morshedi, Paul Fawcett, Chris Paddon"," Department of Microbiology, Cornell University, Ithaca, NY 14853-8101, USA. jdh9@cornell.edu",2003 Jan;185(1):243-53,10.1128/jb.185.1.243-253.2003
24855832,20140501,article,mesh,"Acetaldehyde,Acetaminophen,Cell Line,Cell Survival,Central Nervous System Depressants,Chemical and Drug Induced Liver Injury,Coloring Agents,Ethanol,Humans,Liver,Tetrazolium Salts,Thiazoles,Tumor Necrosis Factor-alpha,tert-Butylhydroperoxide","drug effects,metabolism,toxicity","D008099 Q000187 NY,D002470 Q000187 NN,D056486 Q000378 NY,D000079 Q000633 NN,D014409 Q000378 NY,D000431 Q000633 NN,D008099 Q000378 NY,D020122 Q000633 NN,D000082 Q000633 NN,D002492 Q000633 NN","177,702,1983,6410,64965,64966,13651101",NULL,Necrosis factor-alpha (TNF-alpha) response in human hepatoma HepG2 cells treated with hepatotoxic agents.,"The liver plays an essential role in xenobiotic metabolism including alcohol and drugs. Oxidative stress that usually occurs during the hepatic metabolism participates in the pathogenesis of liver disease. Inflammatory cytokines that exist in liver in both physiological and pathophysiological conditions may change the hepatic toxic response to hepatotoxicants. The human hepatoma cell line HepG2 is frequently used as in vitro model for biomedical studies. In this work, HepG2 cells were pre-incubated with or ",Die Pharmazie,"Wenyan Xie, Jianguo Sun, Xiaoying Zhang, M F Melzig",NULL,2014 May;69(5):379-84,NULL
3109883,19870801,article,mesh,"Adult,Aged,Animals,Butanols,Catalase,Dithiothreitol,Free Radicals,Humans,Iodide Peroxidase,Malondialdehyde,Microsomes, Liver,Middle Aged,Rats,Superoxide Dismutase,Thiourea,Thyroxine,Triiodothyronine, Reverse,Vitamin E,tert-Butyl Alcohol","antagonists &amp; inhibitors,drug effects,enzymology,metabolism,pharmacology","D000440 Q000494 NN,D008315 Q000378 NN,D002374 Q000494 NN,D013974 Q000378 NY,D007453 Q000037 NY,D014810 Q000494 NN,D013890 Q000494 NN,D013482 Q000494 NN,D014285 Q000378 NY,D004229 Q000494 NN,D008862 Q000201 NY,D008862 Q000187 NN","5819,6386,10964,14985,19001,439196,446094,644280,2723790,9832253,23615408,23665037,23666112,23667619,44123465,78759348",NULL,"The effect of free radicals on hepatic 5'-monodeiodination of thyroxine and 3,3',5'-triiodothyronine.","Free radicals have been implicated in many pathological processes, including ischemia, inflammation, and malignancy. Since a reduction in extrathyroidal outer ring monodeiodination of T4 and rT3 occurs in virtually all systemic illnesses, we have studied the effect of free radicals on iodothyronine (T4 and rT3) 5'-monodeiodinating activity (MA) of liver tissue in vitro. Rat liver microsomes or homogenate were preincubated in Tris buffer for 30 min with a free radical-generating system (FRGS) and then incuba",Endocrinology,"T S Huang, R J Boado, I J Chopra, D H Solomon, G N Teco",NULL,1987 Aug;121(2):498-503,10.1210/endo-121-2-498
20682011,20101101,article,"xref,mesh","Alanine Transaminase,Animals,Aspartate Aminotransferases,Body Weight,Central Nervous System Depressants,Chemical and Drug Induced Liver Injury,Cluster Analysis,Data Interpretation, Statistical,Ethanol,Fatty Liver, Alcoholic,Immunohistochemistry,Lipid Metabolism,Lipids,Liver,Magnetic Resonance Spectroscopy,Male,Organ Size,Oxidative Stress,Phosphorus Isotopes,Principal Component Analysis,Protons,Rats,Rats, Inbred F344","blood,drug effects,metabolism,pathology,pharmacology,physiology","D005235 Q000473 NN,D008099 Q000473 NN,D001835 Q000187 NN,D001219 Q000097 NN,D009929 Q000187 NN,D056486 Q000473 NN,D000431 Q000494 NN,D018384 Q000502 NN,D002492 Q000494 NN,D008055 Q000097 NN,D000410 Q000097 NN,D005235 Q000378 NY,D050356 Q000187 NY,D008099 Q000187 NN","602,702,1038,5960,5997,10964,156288,5460653,11457832","127571610,127638306,128121087,128482492,128592556,129046631,129627858",¹H and ³¹P NMR lipidome of ethanol-induced fatty liver.,"BACKGROUND:  Hepatic steatosis (fatty liver), an early and reversible stage of alcoholic liver disease, is characterized by triglyceride deposition in hepatocytes, which can advance to steatohepatitis, fibrosis, cirrhosis, and ultimately to hepatocellular carcinoma. In the present work, we studied altered plasma and hepatic lipid metabolome (lipidome) to understand the mechanisms and lipid pattern of early-stage alcohol-induced-fatty liver. METHODS:  Male Fischer 344 rats were fed 5% alcohol in a Lieber-DeC","Alcoholism, clinical and experimental research","Harshica Fernando, Shakuntala Kondraganti, Kamlesh K Bhopale, David E Volk, Muniasamy Neerathilingam, Bhupendra S Kaphalia, Bruce A Luxon, Paul J Boor, G A Shakeel Ansari"," Department of Pathology, The University of Texas Medical Branch, Galveston, Texas 77030, USA.",2010 Nov;34(11):1937-47,10.1111/j.1530-0277.2010.01283.x
1679085,19910901,article,mesh,"Butanols,Dimethyl Sulfoxide,Escherichia coli,Ethanol,Free Radical Scavengers,Glycerol,Hydroxides,Hydroxyl Radical,Methanol,Radiation-Protective Agents,Ultraviolet Rays,tert-Butyl Alcohol","drug effects,pharmacology,radiation effects","D000440 Q000494 NN,D004121 Q000494 NN,D004926 Q000528 NY,D000431 Q000494 NN,D004926 Q000187 NN,D000432 Q000494 NN,D011837 Q000494 NY,D005990 Q000494 NN","679,702,753,887,6386,10942334",NULL,Can .OH scavengers protect against direct UV-C damage in vivo?,"It has previously been shown that ethanol and tert-butanol protect poly(U) against strand breaks from pulsed laser ultraviolet (UV) photons (lambda = 248 nm). This protection is believed to be based on a modification of direct DNA damage, not on scavenging hydroxyl radicals. In this paper, several .OH scavengers were tested in vivo with Escherichia coli DNA repair-deficient mutants to see if protection could also be demonstrated with non-laser UV photons (lambda approximately 254 nm). No protection was obse",International journal of radiation biology,D Ewing," Department of Radiation Oncology and Nuclear Medicine, Hahnemann University, Philadelphia, PA 19102.",1991 Sep;60(3):449-52,10.1080/09553009114552301
18024956,20080118,article,"xref,mesh","1-Alkyl-2-acetylglycerophosphocholine Esterase,Animals,Carbon Tetrachloride,Dinoprost,Embryo, Mammalian,Epithelium,Esterification,Fibroblasts,Gene Targeting,Hydrolysis,Liver,Macrophages, Peritoneal,Mice,Mice, Knockout,Oxidation-Reduction,Oxidative Stress,Phospholipids,Platelet Activating Factor,tert-Butyl Alcohol","cytology,drug effects,enzymology,genetics,metabolism,pathology,pharmacology","D004622 Q000201 NN,D043203 Q000235 NN,D017737 Q000187 NN,D006868 Q000187 NN,D017737 Q000201 NN,D010084 Q000187 NN,D004848 Q000201 NN,D004622 Q000166 NN,D020002 Q000494 NN,D004622 Q000187 NN,D010972 Q000378 NN,D015237 Q000378 NN,D005347 Q000201 NN,D005347 Q000187 NN,D008099 Q000473 NY,D010743 Q000378 NY,D043203 Q000378 NY,D018384 Q000187 YN,D008099 Q000201 NY,D004951 Q000187 NN,D008099 Q000187 NN,D004848 Q000187 NN","5943,6386,6410,11081,108156,2733535,5280363,5280886,5282263,5283078,20849107,44208919,71312086","53786772,53787189,53789485,127629371,127746861,128981555,129548391",Protection against oxidative stress-induced hepatic injury by intracellular type II platelet-activating factor acetylhydrolase by metabolism of oxidized phospholipids in vivo.,"Membrane phospholipids are susceptible to oxidation, which is involved in various pathological processes such as inflammation, atherogenesis, neurodegeneration, and aging. One enzyme that may help to remove oxidized phospholipids from cells is intracellular type II platelet-activating factor acetylhydrolase (PAF-AH (II)), which hydrolyzes oxidatively fragmented fatty acyl chains attached to phospholipids. Overexpression of PAF-AH (II) in cells or tissues was previously shown to suppress oxidative stress-ind",The Journal of biological chemistry,"Nozomu Kono, Takao Inoue, Yasukazu Yoshida, Hiroyuki Sato, Tomokazu Matsusue, Hiroyuki Itabe, Etsuo Niki, Junken Aoki, Hiroyuki Arai"," Graduate School of Pharmaceutical Science, University of Tokyo, 7-3-1 Hongo, Bunkyo-ku, Tokyo 113-0033, Japan.",2008 Jan;283(3):1628-36,10.1074/jbc.m708622200
23377791,20131001,article,mesh,"Arctic Regions,Caryophyllaceae,Ethanol,Fermentation,Gene Expression,Genetic Engineering,Heat-Shock Proteins,Hydrogen Peroxide,Oxidative Stress,Plant Proteins,Saccharomyces cerevisiae,Stress, Physiological","genetics,metabolism,physiology","D010940 Q000235 NY,D012441 Q000235 NN,D010940 Q000378 NN,D012441 Q000502 NY,D000431 Q000378 NN,D006861 Q000378 NN,D006360 Q000235 NY,D006360 Q000378 NN,D029748 Q000235 NY","702,784",NULL,Expression of dehydrin gene from Arctic Cerastium arcticum increases abiotic stress tolerance and enhances the fermentation capacity of a genetically engineered Saccharomyces cerevisiae laboratory strain.,"We investigated Arctic plants to determine if they have a specific mechanism enabling them to adapt to extreme environments because they are subject to such conditions throughout their life cycles. Among the cell defense systems of the Arctic mouse-ear chickweed Cerastium arcticum, we identified a stress-responsive dehydrin gene CaDHN that belongs to the SK5 subclass and contains conserved regions with one S segment at the N-terminus and five K segments from the N-terminus to the C-terminus. To investigate ",Applied microbiology and biotechnology,"Il-Sup Kim, Hyun-Young Kim, Young-Saeng Kim, Han-Gu Choi, Sung-Ho Kang, Ho-Sung Yoon"," Advanced Bio-resource R&D Center, Department of Biology, College of Natural Sciences, Kyungpook National University, #1370 Sankyuk-dong, Buk-gu, Daegu, 702-701, Republic of Korea.",2013 Oct;97(20):8997-9009,10.1007/s00253-013-4729-9
