17341482,20070601,article,"xref,mesh","Alkenes,Animals,Antimetabolites,Bromodeoxyuridine,Cell Proliferation,DNA,DNA Adducts,Endpoint Determination,Erythrocytes,Female,Gas Chromatography-Mass Spectrometry,Globins,Hemoglobins,Hydrolysis,Hypoxanthine Phosphoribosyltransferase,Inhalation Exposure,Male,Micronucleus Tests,Mutagens,Nasal Mucosa,Rats,Rats, Inbred F344,Spectrometry, Mass, Electrospray Ionization","administration &amp; dosage,drug effects,genetics,isolation &amp; purification,metabolism,pathology,toxicity","D006454 Q000378 NN,D000475 Q000633 NY,D018736 Q000187 NN,D005914 Q000302 NN,D000475 Q000008 NN,D005914 Q000378 NN,D004912 Q000378 NN,D049109 Q000187 NN,D007041 Q000378 NN,D004247 Q000235 NN,D006454 Q000187 NN,D009297 Q000473 NN,D004247 Q000302 NN,D004912 Q000187 NN","6035,6378,8252,6918942,44135672,54046434,54571567,136121739","127983601,128524583,129060975,129969871,136216744",Evaluation of effects from repeated inhalation exposure of F344 rats to high concentrations of propylene.,"Chronic exposure to propylene does not result in any increased incidence of tumors, yet does increase N7-hydroxypropylguanine (N7-HPGua) adducts in tissue DNA. To investigate any potential for genotoxicity (mutagenicity or clastogenicity), male F344 rats were exposed via inhalation to up to 10,000 ppm propylene for 1, 3, or 20 days (6 h/day, 5 days/week). The endpoints examined included gene (Hprt, splenocytes) and chromosomal (bone marrow micronucleus [MN]) mutations, hemoglobin (hydroxypropylvaline, HPVal",Toxicological sciences : an official journal of the Society of Toxicology,"Lynn H Pottenger, Linda A Malley, Matthew S Bogdanffy, E Maria Donner, Patricia B Upton, Yutai Li, Vernon E Walker, Jack R Harkema, Marcy I Banton, James A Swenberg"," Toxicology and Environmental Research and Consulting, The Dow Chemical Company, Midland, MI 48674, USA. lpottenger@dow.com",2007 Jun;97(2):336-47,10.1093/toxsci/kfm038
7503374,19950101,article,mesh,"Administration, Topical,Animals,Anti-Inflammatory Agents, Non-Steroidal,Cell Division,Chinchilla,Cholesteatoma, Middle Ear,Connective Tissue,Disease Models, Animal,Epidermis,Epithelium,Female,Hyaluronic Acid,Hyperplasia,Inflammation,Male,Propylene Glycol,Propylene Glycols,Tympanic Membrane,Wound Healing","administration &amp; dosage,adverse effects,chemically induced,drug effects,pathology,prevention &amp; control,therapeutic use","D018424 Q000517 NY,D011409 Q000009 NN,D002455 Q000187 NN,D018424 Q000139 NN,D004817 Q000473 NN,D003238 Q000187 NN,D014432 Q000473 NN,D004817 Q000187 NN,D003238 Q000473 NN,D004848 Q000473 NN,D000894 Q000009 NN,D006820 Q000008 NN,D006820 Q000627 NY,D014432 Q000187 NN,D004848 Q000187 NN","1030,3084049",NULL,Effect of topical hyaluronic acid on experimental cholesteatoma.,PURPOSE: Inflammation and connective tissue hyperplasia are believed to be important etiological factors in cholesteatoma pathogenesis. Previous work has shown that topically applied hyaluronic acid can reduce connective tissue proliferation in healing wounds and accelerate healing of tympanic membrane perforations. This study was undertaken to determine whether the antiproliferative effect of hyaluronic acid may inhibit propylene glycol-induced cholesteatoma in an animal model. MATERIALS AND METHODS: A 60%,American journal of otolaryngology,"S J White, C G Wright, K S Robinson, W L Meyerhoff"," Department of Otolaryngology, University of Texas Southwestern Medical Center, Dallas 75235-9035, USA.",1995 Jan;16(5):312-8,10.1016/0196-0709(95)90059-4
16471857,20060216,article,"xref,mesh","Alkenes,Catalysis,Epoxy Compounds,Gases,Gold,Models, Chemical,Oxidation-Reduction,Quantum Theory","chemical synthesis,chemistry","D000475 Q000737 NY,D006046 Q000737 NY,D004852 Q000737 NN,D005740 Q000737 NN,D004852 Q000138 NY","6378,8252,160438","127523511,127983601,129060975",Partial oxidation of propylene to propylene oxide over a neutral gold trimer in the gas phase: a density functional theory study.,"We report a B3LYP study of a novel mechanism for propylene epoxidation using H(2) and O(2) on a neutral Au(3) cluster, including full thermodynamics and pre-exponential factors. A side-on O(2) adsorption on Au(3) is followed by dissociative addition of H(2) across one of the Au-O bonds (DeltaE(act) = 2.2 kcal/mol), forming a hydroperoxy intermediate (OOH) and a lone H atom situated on the Au(3) cluster. The more electrophilic O atom (proximal to the Au) of the Au-OOH group attacks the C=C of an approaching ",The journal of physical chemistry. B,"Ajay M Joshi, W Nicholas Delgass, Kendall T Thomson"," School of Chemical Engineering, Purdue University, West Lafayette, Indiana 47907, USA.",2006 Feb;110(6):2572-81,10.1021/jp054809f
18463477,20080501,article,"xref,mesh","Acanthamoeba Keratitis,Acanthamoeba castellanii,Animals,Contact Lens Solutions,Humans,Microscopy, Electron, Transmission,Propylene Glycol","drug effects,growth &amp; development,isolation &amp; purification,parasitology,pharmacology,ultrastructure","D048248 Q000254 NY,D015823 Q000469 NN,D019946 Q000494 NY,D048248 Q000648 NN,D018639 Q000494 NY,D048248 Q000187 NY,D048248 Q000302 NN","1030,8252",129060975,Encystment of Acanthamoeba during incubation in multipurpose contact lens disinfectant solutions and experimental formulations.,OBJECTIVES: Acanthamoeba keratitis (AK) is most commonly found in contact lens wearers with poor lens care hygiene. Recent reports have indicated an increase in cases of AK in the United States associated with the use of Complete MoisturePlus multipurpose solution. This association may not appear explainable by differences in Acanthamoeba kill rates among multipurpose solutions. In this study the physiologic response of Acanthamoeba trophozoites to incubation in various contact lens solutions was investigat,Eye & contact lens,"Simon Kilvington, Wayne Heaselgrave, John M Lally, Kate Ambrus, Hayes Powell"," Department of Infection, Immunity & Inflammation, University of Leicester, Leicester, United Kingdom. sk46@le.ac.uk",2008 May;34(3):133-9,10.1097/icl.0b013e3181772c95
30606596,20190301,article,NULL,NULL,NULL,NULL,NULL,NULL,Formation of porous biodegradable scaffolds based on poly(propylene carbonate) using gas foaming technology.,"Polyester-based scaffolds have been employed in tissue engineering due to their biocompatibility, biodegradability, microstructure, and affordability. However, the acidic degradation byproducts of most common polyesters have the potential to cause inflammation and/or necrosis. In this study, we introduce a porous scaffold with benign degradation byproducts fabricated by gas-foaming based on poly(propylene carbonate) (PPC) blended with starch and bioglass particles. The pore sizes ranged from 100 to 500 μm. ","Materials science & engineering. C, Materials for biological applications","Iman Manavitehrani, Thi Y L Le, Sean Daly, Yiwei Wang, Peter K Maitz, Aaron Schindeler, Fariba Dehghani"," School of Chemical and Biomolecular Engineering, the University of Sydney, Sydney, 2006, Australia. Electronic address: i.manavitehrani@sydney.edu.au. School of Chemical and Biomolecular Engineering, the University of Sydney, Sydney, 2006, Australia. School of Chemical and Biomolecular Engineering, the University of Sydney, Sydney, 2006, Australia. Burns Research Group, ANZAC Research Institute, University of Sydney, Concord, NSW 2139, Australia. Burns Research Group, ANZAC Research Institute, University o",2019 Mar;96(?):824-830,NULL
1376439,19920701,review,mesh,"Animals,Epoxy Compounds,Humans,Mutagenicity Tests,Mutagens,Trichloroepoxypropane",toxicity,"D004852 Q000633 NY,D014239 Q000633 NY,D009153 Q000633 NY","6378,18321",NULL,Genetic toxicology of propylene oxide and trichloropropylene oxide--a review.,"Aliphatic epoxides are a group of compounds extensively used in industry and as laboratory reagents, and can be produced as metabolic intermediates. An important aliphatic epoxide is propylene oxide, extensively used in the production of propylene glycol and polyols used in the manufacture of polyurethane polymers. The widespread human exposure to propylene oxide is of great health concern. In this review an attempt has been made to evaluate and update the genotoxic effects of propylene oxide and trichlorop",Mutation research,A K Giri," Division of Toxicology, Central Drug Research Institute, Lucknow, India.",1992 Jul;277(1):1-9,10.1016/0165-1110(92)90023-3
3916988,19851001,article,mesh,"Adult,Alkylation,DNA,Environmental Exposure,Epoxy Compounds,Ethers, Cyclic,Hemoglobins,Humans,Middle Aged","adverse effects,biosynthesis,drug effects,metabolism","D006454 Q000378 NN,D006454 Q000187 NY,D004852 Q000009 NY,D004988 Q000009 NY,D004247 Q000096 NY","6378,44135672",NULL,Unscheduled DNA synthesis correlated to alkylation of hemoglobin in individuals occupationally exposed to propylene oxide.,"Exposure to propylene oxide was determined previously by the degree of alkylation of hemoglobin measured on the histidine residue as N-3-(2-hydroxypropyl) histidine, using blood samples from 8 propylene oxide-exposed employees and 13 unexposed referents. Mononuclear leukocytes isolated from the same blood samples were used to quantify DNA repair proficiency following an in vitro challenge with the carcinogen, N-acetoxy-2-acetylamino-fluorene. Decreases in the DNA repair proficiency index correlated signific",Cell biology and toxicology,"R W Pero, S Osterman-Golkar, B Högstedt"," Wallenberg Laboratory, Molecular Ecogenetics, University of Lund, Sweden.",1985 Oct;1(4):309-14,10.1007/bf00118195
12927974,20030901,article,"xref,mesh","Bacillus subtilis,Cadaver,Cells, Cultured,Collagen,Collagenases,Disinfection,Glycerol,Humans,Inflammation,Peracetic Acid,Phagocytes,Propylene Glycol,Skin,Skin Transplantation,Tissue Preservation,Tumor Necrosis Factor-alpha","biosynthesis,drug effects,etiology,metabolism,methods,microbiology,pathology,physiology","D004203 Q000379 NY,D014409 Q000096 NN,D012867 Q000473 NN,D001412 Q000187 NN,D017364 Q000378 NN,D007249 Q000209 NN,D010586 Q000378 NN,D014021 Q000379 NY,D012867 Q000382 NY,D012867 Q000187 NN,D016038 Q000502 NY","753,1030,6585,8252,23674263","128375819,128902940,129060975",Assessment of the biological properties of human split skin allografts disinfected with peracetic acid and preserved in glycerol.,"Skin allografts derived from cadaveric human donors are widely used in the treatment of serious burn injuries and other conditions, such as ulcers. In order to render these allografts safe for clinical use, and to enable them to be preserved and banked for long periods, effective methods of decontamination and preservation are required. These methods must not adversely affect graft properties essential for clinical performance. We have investigated the application of a peracetic acid (PAA) disinfection prot",Burns : journal of the International Society for Burn Injuries,"R J Lomas, J E Cruse-Sawyer, C Simpson, E Ingham, R Bojar, J N Kearney"," Tissue Services R&D, National Blood Service, Sheffield Blood Centre, Longley Lane, S5 7JN, Sheffield, UK. richard.lomas@nbs.nhs.uk",2003 Sep;29(6):515-25,10.1016/s0305-4179(03)00137-2
3265859,19880101,article,mesh,"Animals,Cholesteatoma,Ear Diseases,Ear, Middle,Propylene Glycols,Rats,Rats, Inbred Lew","chemically induced,pathology,toxicity,ultrastructure","D002781 Q000473 NY,D002781 Q000139 NN,D004427 Q000473 NN,D004432 Q000648 YN,D011409 Q000633 NY,D004427 Q000139 NN",NULL,NULL,Experimental induction of middle ear cholesteatoma in rats.,"We induced cholesteatoma in two groups of rats by instilling different concentrations of propylene glycol into the middle ear cavity. Fifteen rats were exposed to 50% propylene glycol (group I), while pure propylene glycol was applied to six others (group II). The group I rats were killed 1 month after instillation. Seven of the 15 showed cholesteatoma in the middle ear with accumulation of keratin debris. The group II rats were killed 3 months after instillation. All six animals showed inflammation in the ",American journal of otolaryngology,"C C Huang, G S Shi, Z X Yi"," Department of Otolaryngology, College of Physicians and Surgeons, Columbia University, New York, NY 10032.",1988 Jan;9(4):165-72,10.1016/s0196-0709(88)80024-3
7688081,19930801,article,mesh,"Animals,Bone Marrow,Chromosome Aberrations,Epoxy Compounds,Ethylene Oxide,Female,Mice,Micronuclei, Chromosome-Defective,Radiation Dosage,Sister Chromatid Exchange","drug effects,radiation effects,toxicity,ultrastructure","D001853 Q000648 NN,D048629 Q000187 NY,D004852 Q000633 NY,D005027 Q000633 NY,D001853 Q000528 NN,D012854 Q000187 NY,D001853 Q000187 NY","6354,6378",NULL,Genotoxic effects of ethylene oxide and propylene oxide in mouse bone marrow cells.,"Ethylene oxide and propylene oxide are high-volume reactive alkylating agents used primarily as intermediates in the chemical industry. Studies were undertaken to investigate the ability of these alkylating agents to induce chromosomal aberrations, micronuclei and sister-chromatid exchanges in mouse bone marrow cells. The mice were exposed to these chemicals by intraperitoneal injection. The data show that both compounds are effective in inducing chromosomal alterations. Our studies confirm the findings rep",Mutation research,"Z Farooqi, M Törnqvist, L Ehrenberg, A T Natarajan"," Department of Radiation Genetics and Chemical Mutagenesis, State University of Leiden, The Netherlands.",1993 Aug;288(2):223-8,10.1016/0027-5107(93)90088-w
8013473,19940101,article,mesh,"Bacteriophage M13,Chi-Square Distribution,Cytosine,DNA Damage,DNA Glycosylases,DNA Repair,DNA, Single-Stranded,DNA, Viral,Deoxyuridine,Dose-Response Relationship, Drug,Endodeoxyribonucleases,Epoxy Compounds,Escherichia coli,Escherichia coli Proteins,Lac Operon,Mutagenesis,Mutagens,N-Glycosyl Hydrolases,Point Mutation,SOS Response (Genetics),Templates, Genetic,Uracil-DNA Glycosidase","analogs &amp; derivatives,genetics,metabolism,toxicity","D003857 Q000031 NN,D003596 Q000378 NY,D009153 Q000378 NY,D004706 Q000378 NN,D017104 Q000235 NN,D004279 Q000378 NN,D004852 Q000633 NY,D003857 Q000378 NN,D004926 Q000235 NN,D004277 Q000378 NN,D009699 Q000378 NN,D004852 Q000378 NN,D009153 Q000633 NN","597,6378,13712,124412",NULL,Propylene oxide mutagenesis at template cytosine residues.,"Propylene oxide (PO) is a widely used industrial reagent which is mutagenic and carcinogenic. We have recently shown that a variety of aliphatic epoxides, including propylene oxide, can react with DNA to form hydroxyalkyl adducts at N-3 of cytosine which rapidly undergo hydrolytic deamination to produce uracil adducts. These 3-hydroxyalkyl uracil adducts are stable in DNA and are postulated to be an important class of potentially mutagenic lesions. Mutagenesis at cytosine residues due to PO modification of ",Environmental and molecular mutagenesis,"E T Snow, J Singh, K L Koenig, J J Solomon"," Nelson Institute of Environmental Medicine, New York University Medical Center, Tuxedo 10987.",1994 Jan;23(4):274-80,10.1002/em.2850230403
