10573527,19991201,article,"xref,mesh","Acetaldehyde,Antioxidants,Binding, Competitive,Buthionine Sulfoximine,Cyanamide,Cytochrome P-450 CYP2E1,DNA,Ethanol,Gene Expression Regulation,Glutathione,Humans,Liver,NF-kappa B,Oxidative Stress,Peroxides,Reactive Oxygen Species,Transcription Factor AP-1,Transfection,Tumor Cells, Cultured","cytology,drug effects,enzymology,genetics,metabolism,pharmacology","D003484 Q000494 NN,D019392 Q000378 NN,D008099 Q000201 NN,D000431 Q000494 NY,D017382 Q000378 NN,D004247 Q000378 NN,D000975 Q000494 NN,D016328 Q000378 NY,D008099 Q000378 NY,D019392 Q000235 NN,D018384 Q000187 NY,D004247 Q000235 NN,D008099 Q000166 NN,D018808 Q000378 NY,D005786 Q000187 NN,D005978 Q000378 NN,D019328 Q000494 NN,D010545 Q000378 NN,D008099 Q000187 NN,D000079 Q000494 NY","177,702,9864,21157,124886,6335910,16158257,44135672","53787229,53789428",Differential role of ethanol and acetaldehyde in the induction of oxidative stress in HEP G2 cells: effect on transcription factors AP-1 and NF-kappaB.,"The oxidative metabolism of ethanol by the cytochrome P450 2E1 (CYP2E1) has been recognized to contribute to the ethanol-induced deleterious effects through the induction of oxidative stress. This study compared the effect of ethanol and acetaldehyde in the induction of oxidative stress and activation of transcription factors nuclear factor-kappaB (NF-kappaB) and activating protein 1 (AP-1) in HepG2 cells, which do not express CYP2E1, and HepG2 cells transfected with CYP2E1 (E47 cells). Neither ethanol (80 ","Hepatology (Baltimore, Md.)","J Román, A Colell, C Blasco, J Caballeria, A Parés, J Rodés, J C Fernández-Checa"," Liver Unit, Department of Medicine, and Instituto de Investigaciones Biomedicas August Pi Suñer, Consejo Superior de Investigaciones Científicas, Barcelona, Spain.",1999 Dec;30(6):1473-80,10.1002/hep.510300623
14619338,20030101,article,"xref,mesh","Acetaldehyde,Aged,Aged, 80 and over,Bronchi,Bronchitis,Culture Techniques,Cytokines,Female,Granulocyte-Macrophage Colony-Stimulating Factor,Histamine,Humans,Male,Middle Aged,NF-kappa B","chemically induced,drug effects,metabolism,pharmacology,secretion","D016207 Q000378 NN,D001991 Q000139 NN,D001991 Q000378 NY,D016178 Q000557 NY,D016328 Q000378 NY,D001980 Q000187 NN,D001980 Q000378 NY,D006632 Q000378 NN,D000079 Q000494 NY,D001980 Q000557 NY","177,702,774,5818,120160,25201573","53790039,128180287,128482492,128754351",Acetaldehyde induces granulocyte macrophage colony-stimulating factor production in human bronchi through activation of nuclear factor-kappa B.,"Acetaldehyde, a metabolite of alcohol and primary mediator of alcohol-induced asthma, causes bronchoconstriction via histamine release from airway mast cells. Acetaldehyde also is found in cigarette smoke and may cause airway inflammation. The purpose of this study was to determine the effect of acetaldehyde on cytokine production and nuclear factor kappa B (NF-kappa B) activation in human bronchial tissues. Human bronchi were prepared from normal parts of lung tissues resected for lung cancer (n = 11). The",Allergy and asthma proceedings,"Ikuko Machida, Hiroto Matsuse, Yuki Kondo, Tetsuya Kawano, Sachiko Saeki, Shinya Tomari, Chizu Fukushima, Terufumi Shimoda, Shigeru Kohno"," Second Department of Internal Medicine, Nagasaki University School of Medicine, 1-7-1 Sakamoto, Nagasaki 852-8501, Japan.",2003 Jan;24(5):367-71,NULL
17590987,20070101,article,"xref,mesh","Acetaldehyde,Alcohol Dehydrogenase,Aldehyde Dehydrogenase,Aldehyde Dehydrogenase, Mitochondrial,Animals,Calcium,Cardiomyopathy, Alcoholic,Disease Models, Animal,Gene Transfer Techniques,Lipid Peroxidation,Mice,Mice, Transgenic,Myocytes, Cardiac,Oxidative Stress,Protein Carbonylation","blood,drug effects,genetics,metabolism,physiology,physiopathology,toxicity","D000079 Q000378 NN,D032383 Q000187 NY,D018384 Q000187 NN,D032383 Q000502 NN,D000079 Q000633 NY,D000444 Q000378 NN,D015227 Q000187 NN,D032383 Q000378 NN,D000444 Q000235 NY,D002310 Q000503 NY,D002118 Q000378 NN,D050050 Q000187 NN,D002310 Q000235 NY,D000426 Q000235 NY,D000426 Q000378 NN,D000079 Q000097 NN","177,702,5460341,6337033","53789428,53789638,127350601,128180287,128482492",Acetaldehyde and alcoholic cardiomyopathy: lessons from the ADH and ALDH2 transgenic models.,"Alcoholic cardiomyopathy is manifested as ventricular dysfunction although its pathogenesis remains obscure. The major ethanol metabolite acetaldehyde is suspected to play a culprit role in the onset of this myopathic state. To explore the role of acetaldehyde in alcoholic cardiomyopathy, we generated transgenic mice with overexpression of the alcohol-metabolizing enzyme alcohol dehydrogenase (ADH) and the acetaldehyde-metabolizing enzyme mitochondrial aldehyde dehydrogenase (ALDH2), driven by myosin heavy ",Novartis Foundation symposium,Jun Ren," Centerfor Cardiovascular Research and Alternative Medicne, University of Wyoming, 1000 E. University Avenue, Department 3375, Laramie, WY 82071, USA.",2007 Jan;285(?):?,NULL
17590996,20070101,review,"xref,mesh","Acetaldehyde,Alcohol Drinking,Ethanol,Humans,Mitogen-Activated Protein Kinases,Oxidation-Reduction,Oxidative Stress,PPAR gamma,Pancreas,Pancreatic Diseases,Phosphatidylinositol 3-Kinases,Protein Kinase C,Signal Transduction","adverse effects,chemically induced,drug effects,metabolism,physiology,toxicity","D000428 Q000009 NY,D011493 Q000378 NN,D010182 Q000139 NN,D000431 Q000633 NY,D047495 Q000378 NN,D010179 Q000187 NN,D010182 Q000378 NY,D020928 Q000378 NY,D010179 Q000378 NY,D018384 Q000502 NN,D000431 Q000378 NN,D015398 Q000187 NY,D015398 Q000502 NN,D000079 Q000378 NY","177,702","128180287,128482492",Pancreatic MAP kinase pathways and acetaldehyde.,"Alcohol abuse is a major cause of pancreatitis, a condition that can manifest as both acute necroinflammation and chronic damage (acinar atrophy and fibrosis). It is generally accepted that alcohol-induced pancreatic injury is a consequence of the metabolism of alcohol by the pancreas (via the oxidative and non-oxidative pathways) producing the toxic metabolites acetaldehyde and fatty acid ethyl esters (FAEEs) respectively. Ethanol oxidation within the pancreas also leads to oxidant stress within the gland.",Novartis Foundation symposium,"M Apte, J McCarroll, R Pirola, J Wilson"," Pancreatic Research Group, South Western Sydney Clinical School, Liverpool Hospital, the Universify of New South Wales, Sydney, Australia.",2007 Jan;285(?):?,NULL
19747536,20100201,article,"xref,mesh","Acetaldehyde,Aneuploidy,Apoptosis,Cell Line,Cell Proliferation,Cell Survival,Central Nervous System Depressants,Chromosome Aberrations,Ethanol,Indicators and Reagents,Kinetochores,Micronucleus Tests,Mutagenicity Tests,Mutagens,Necrosis","drug effects,metabolism,pathology,toxicity","D018386 Q000378 NN,D017209 Q000187 NN,D002470 Q000187 NN,D000431 Q000633 NY,D000079 Q000633 NY,D002492 Q000633 NY,D049109 Q000187 NN,D009336 Q000473 NN,D002869 Q000187 NN","177,702","128180287,128482492",The in vitro genotoxicity of ethanol and acetaldehyde.,Ability of ethanol to produce chromosomal changes has been controversial in past many years; nevertheless many recent studies have shown that ethanol itself produces genotoxic effects like acetaldehyde. This study was carried out to evaluate the ability of ethanol and its metabolite acetaldehyde to induce chromosomal changes using in vitro CBMN assay (Cytokinesis Blocked Micronucleus assay) in conjunction with immunofluorescent labeling of kinetochores. Kinetochore staining was used with a view to different,Toxicology in vitro : an international journal published in association with BIBRA,"M A Kayani, J M Parry"," Department of Biosciences, COMSATS Institute of Information Technology, Islamabad, Pakistan. mkayani@comsats.edu.pk",2010 Feb;24(1):56-60,10.1016/j.tiv.2009.09.003
20623749,20110101,article,"xref,mesh","Acetaldehyde,Alcohol Drinking,Animals,Breast Neoplasms,Ethanol,Female,Free Radicals,Oxidative Stress,Rats,Rats, Sprague-Dawley","adverse effects,etiology,metabolism,toxicity","D000079 Q000378 NN,D000431 Q000633 NY,D000079 Q000633 NY,D000428 Q000009 NN,D000431 Q000378 NN,D005609 Q000633 NY,D001943 Q000209 NY","177,180,702,7771,10964,124886","127669892,128180287,128435415,128482492,129192846,129627858",Further studies on the potential contribution of acetaldehyde accumulation and oxidative stress in rat mammary tissue in the alcohol drinking promotion of breast cancer.,"There is available evidence supporting a positive association between alcohol intake and risk of breast cancer. However, there is limited information regarding possible mechanisms for this effect. Past studies from our laboratory suggest that acetaldehyde accumulation in mammary tissue after alcohol intake may be of particular relevance and that cytosolic and microsomal in situ bioactivation of ethanol to acetaldehyde and free radicals and the resulting stimulation of oxidative stress could be a significant",Journal of applied toxicology : JAT,"Silvia L Fanelli, María E Maciel, María I Díaz Gómez, Aurora M A Delgado de Layño, Florencia M Bietto, José A Castro, Gerardo D Castro"," Centro de Investigaciones Toxicológicas (CEITOX, CITEFA-CONICET), J. B. de La Salle 4397, B1603ALO Villa Martelli, Buenos Aires, Argentina.",2011 Jan;31(1):11-9,10.1002/jat.1555
22404575,20120601,article,"xref,mesh","Acetaldehyde,Actins,Animals,Antioxidants,Chemical and Drug Induced Liver Injury,Collagen,Coumaric Acids,Ethanol,Hepatic Stellate Cells,Hydroxyproline,Liver,Male,Malondialdehyde,Matrix Metalloproteinase 1,Oxidative Stress,Phytotherapy,Plant Extracts,Rats,Rats, Wistar,Tissue Inhibitor of Metalloproteinase-1,Transforming Growth Factor beta","adverse effects,drug effects,drug therapy,enzymology,metabolism,pharmacology,therapeutic use","D056486 Q000378 NN,D019715 Q000378 NN,D055166 Q000378 NN,D008315 Q000378 NN,D003373 Q000627 NY,D008099 Q000187 NY,D003094 Q000378 NN,D010936 Q000494 NN,D008099 Q000201 NN,D018384 Q000187 NN,D010936 Q000627 NN,D000975 Q000494 NN,D006909 Q000378 NN,D020781 Q000378 NN,D000079 Q000009 NY,D016212 Q000378 NN,D008099 Q000378 NN,D000199 Q000378 NN,D055166 Q000187 NY,D000975 Q000627 NY,D056486 Q000188 NY,D003373 Q000494 NN,D000431 Q000009 NN","177,702,709,825,5810,10964,69248,269023,440015,445858,6971054,10475220,23669636,56842206","127843891,128180287,128426949,128482492,129627858",Protective effect of sodium ferulate on acetaldehyde-treated precision-cut rat liver slices.,"Activated hepatic stellate cells (HSCs) play a key role in hepatic fibrogenesis, and inhibition of HSC activation may prevent liver fibrosis. Acetaldehyde, the most deleterious metabolite of alcohol, triggers HSC activation in alcoholic liver injury. In the present study, we investigated the protective effect of sodium ferulate (SF), a sodium salt of ferulic acid that is rich in fruits and vegetables, on acetaldehyde-stimulated HSC activation using precision-cut liver slices (PCLSs). Rat PCLSs were co-incub",Journal of medicinal food,"Yu Guo, Xiao-Qian Wu, Chun Zhang, Zhang-Xiu Liao, Yong Wu, Hui Wang"," Department of Pharmacology, School of Basic Medical Science, Wuhan University, Wuhan, Hubei, China.",2012 Jun;15(6):557-62,10.1089/jmf.2011.1915
22538484,20120101,article,"xref,mesh","Acetaldehyde,Administration, Intranasal,Animals,Asthma,Bronchoconstriction,Disease Models, Animal,Endocrine Disruptors,Eosinophilia,Female,Granulocyte-Macrophage Colony-Stimulating Factor,Hypersensitivity,Immunoglobulin E,Inflammation,Interferon-gamma,Interleukin-5,Mice,Mice, Inbred BALB C,Respiratory System,Volatile Organic Compounds","blood,chemically induced,drug effects,etiology,immunology,metabolism,pathology,pharmacology,physiopathology","D016178 Q000378 NN,D006967 Q000276 YN,D007371 Q000378 NN,D007073 Q000097 NN,D052244 Q000494 NY,D012137 Q000187 NY,D001249 Q000503 YN,D007249 Q000503 NN,D006967 Q000503 YN,D004802 Q000378 NN,D012137 Q000276 NN,D006967 Q000473 YN,D007249 Q000276 NN,D001249 Q000473 YN,D015848 Q000378 NN,D001249 Q000276 YN,D007249 Q000209 NN,D004802 Q000139 NN,D016084 Q000187 NY,D055549 Q000494 NN,D012137 Q000503 NN,D000079 Q000494 NY,D012137 Q000473 NN",177,128180287,Acetaldehyde at a low concentration synergistically exacerbates allergic airway inflammation as an endocrine-disrupting chemical and as a volatile organic compound.,"BACKGROUND: Acetaldehyde is an endocrine-disrupting chemical (EDC) and a volatile organic compound (VOC). It is also a carcinogen and teratogen that causes bronchoconstriction in a subset of asthmatics. However, the mechanism through which acetaldehyde acts as an EDC/VOC causing allergic airway inflammation remains unknown. OBJECTIVES: To determine the effects of a low concentration of acetaldehyde, which itself did not trigger airway inflammation, on extant allergic airway inflammation in a murine model of",Respiration; international review of thoracic diseases,"Tetsuya Kawano, Hiroto Matsuse, Susumu Fukahori, Tomoko Tsuchida, Tomoya Nishino, Chizu Fukushima, Shigeru Kohno"," Second Department of Internal Medicine, Nagasaki University School of Medicine, Nagasaki, Japan.",2012 Jan;84(2):135-41,10.1159/000337112
25427902,20150101,review,mesh,"Acetaldehyde,Alcohol Drinking,Aldehyde Dehydrogenase,Aldehyde Dehydrogenase, Mitochondrial,DNA Adducts,DNA Damage,Ethanol,Humans,Neoplasms","adverse effects,chemically induced,deficiency,metabolism,toxicity","D009369 Q000139 NY,D000431 Q000633 NY,D000079 Q000633 NN,D018736 Q000633 NY,D000444 Q000172 NN,D000428 Q000009 NN,D000079 Q000378 NY","177,702",NULL,Implications of acetaldehyde-derived DNA adducts for understanding alcohol-related carcinogenesis.,"Among various potential mechanisms that could explain alcohol carcinogenicity, the metabolism of ethanol to acetaldehyde represents an obvious possible mechanism, at least in some tissues. The fundamental principle of genotoxic carcinogenesis is the formation of mutagenic DNA adducts in proliferating cells. If not repaired, these adducts can result in mutations during DNA replication, which are passed on to cells during mitosis. Consistent with a genotoxic mechanism, acetaldehyde does react with DNA to form",Advances in experimental medicine and biology,"Silvia Balbo, Philip J Brooks"," Masonic Cancer Center, University of Minnesota, Minneapolis, MN, 55455, USA, balbo006@umn.edu.",2015 Jan;815(?):71-88,10.1007/978-3-319-09614-8_5
29156373,20180401,article,mesh,"Acetaldehyde,Aldehyde Dehydrogenase, Mitochondrial,Animals,Cell Line,Liver Diseases, Alcoholic,Male,Mice, Inbred C57BL,Nitrosative Stress,Organophosphorus Compounds,Oxidative Stress,Protective Agents,Protein Processing, Post-Translational,Ubiquinone","analogs &amp; derivatives,drug effects,metabolism,prevention &amp; control,therapeutic use","D009943 Q000627 NY,D014451 Q000031 NY,D011499 Q000187 NN,D008108 Q000517 NY,D008108 Q000378 NN,D020011 Q000627 NY,D000073039 Q000187 NY,D014451 Q000627 NN,D018384 Q000187 NY,D000079 Q000378 NY,D000071396 Q000378 NY","177,119058",NULL,Mitochondria-targeted ubiquinone (MitoQ) enhances acetaldehyde clearance by reversing alcohol-induced posttranslational modification of aldehyde dehydrogenase 2: A molecular mechanism of protection against alcoholic liver disease.,"Alcohol metabolism in the liver generates highly toxic acetaldehyde. Breakdown of acetaldehyde by aldehyde dehydrogenase 2 (ALDH2) in the mitochondria consumes NAD(+) and generates reactive oxygen/nitrogen species, which represents a fundamental mechanism in the pathogenesis of alcoholic liver disease (ALD). A mitochondria-targeted lipophilic ubiquinone (MitoQ) has been shown to confer greater protection against oxidative damage in the mitochondria compared to untargeted antioxidants. The present study aime",Redox biology,"Liuyi Hao, Qian Sun, Wei Zhong, Wenliang Zhang, Xinguo Sun, Zhanxiang Zhou"," Center for Translational Biomedical Research, University of North Carolina at Greensboro, North Carolina Research Campus, Kannapolis, NC 28081, USA. Center for Translational Biomedical Research, University of North Carolina at Greensboro, North Carolina Research Campus, Kannapolis, NC 28081, USA. Center for Translational Biomedical Research, University of North Carolina at Greensboro, North Carolina Research Campus, Kannapolis, NC 28081, USA. Center for Translational Biomedical Research, University of Nort",2018 Apr;14(?):626-636,10.1016/j.redox.2017.11.005
7912686,19940701,article,mesh,"Acetaldehyde,Adult,Aged,Analysis of Variance,Animals,Aspartate Aminotransferases,Collagen,Humans,Inflammation,Liver,Liver Diseases,Liver Diseases, Alcoholic,Middle Aged,Molecular Weight,Rats,gamma-Glutamyltransferase","blood,chemistry,enzymology,metabolism,pathology","D008099 Q000737 NN,D003094 Q000378 NY,D008099 Q000473 NN,D008099 Q000201 NN,D008107 Q000378 NY,D008107 Q000473 NN,D001219 Q000097 NN,D005723 Q000097 NN,D008108 Q000378 NY,D000079 Q000737 NN,D008108 Q000473 NN,D003094 Q000737 NN,D000079 Q000378 NY",177,NULL,Collagen-acetaldehyde adducts in alcoholic and nonalcoholic liver diseases.,"Alcoholic and, to a lesser extent, nonalcoholic patients with liver disease have serum antibodies to acetaldehyde-protein adducts produced in vitro. These antibodies presumably reflect the presence of adducts in the liver, but the protein that triggers this immune response has not been identified. To study this, we measured the reactivity of cytosolic proteins to rabbit IgG developed against a P-450 2E1-acetaldehyde adduct, isolated from alcohol-fed rats, that recognizes acetaldehyde-modified epitopes in pr","Hepatology (Baltimore, Md.)","G Svegliati-Baroni, E Baraona, A S Rosman, C S Lieber"," Alcohol Research and Treatment Center, Bronx Veterans Affairs Medical Center, New York 10468.",1994 Jul;20(?):111-8,10.1016/0270-9139(94)90142-2
11839459,20011101,article,"xref,mesh","Acetaldehyde,Animals,Bronchi,Cattle,Cells, Cultured,Enzyme Activators,Epithelial Cells,Interleukin-8,Isoenzymes,Malondialdehyde,Protein Kinase C,Protein Kinase C-alpha,Serum Albumin, Bovine,Smoking","antagonists &amp; inhibitors,cytology,drug effects,enzymology,metabolism,pharmacology,secretion","D008315 Q000037 NN,D016209 Q000557 NY,D004847 Q000187 NN,D007527 Q000378 NN,D012710 Q000037 NN,D004847 Q000557 NN,D007527 Q000037 NN,D001980 Q000557 NN,D012907 Q000378 NN,D001980 Q000187 NN,D001980 Q000166 NN,D004847 Q000201 NY,D000079 Q000037 NN,D012710 Q000494 NY,D020536 Q000494 NY,D008315 Q000494 NY,D011493 Q000037 NN,D016209 Q000037 NN,D001980 Q000201 NY,D011493 Q000378 NY,D000079 Q000494 NY","177,702,10964,22352755,44357137,131874708,132472220","128180287,128482492,129020084,129627858",Malondialdehyde-acetaldehyde-adducted bovine serum albumin activates protein kinase C and stimulates interleukin-8 release in bovine bronchial epithelial cells.,"Previous study results have demonstrated that cigarette smoke or acetaldehyde rapidly stimulates protein kinase C (PKC)-mediated release of interleukin-8 (IL-8) in bovine bronchial epithelial cells (BECs). Low concentrations of acetaldehyde combine synergistically with malondialdehyde to increase significantly maximal BEC PKC activity at 48 to 96 h stimulation. Because more than 95% of alcoholics are cigarette smokers, we hypothesized that malondialdehyde, an inflammation product of lipid peroxidation, and ","Alcohol (Fayetteville, N.Y.)","T A Wyatt, K K Kharbanda, D J Tuma, J H Sisson"," Research Service, Department of Veterans Affairs Medical Center, 4101 Woolworth Avenue, Omaha, NE 68105, USA. twyatt@unmc.edu",2001 Nov;25(3):159-66,10.1016/s0741-8329(01)00177-x
16054980,20050401,review,"xref,mesh","Acetaldehyde,Alcohol Drinking,Animals,DNA Adducts,DNA Repair,Humans,Mutagens,Neoplasms,Polymorphism, Genetic,Risk Factors","adverse effects,etiology,genetics,metabolism,toxicity","D000428 Q000009 NY,D000079 Q000633 NY,D018736 Q000378 NY,D004260 Q000235 NN,D000428 Q000235 NN,D011110 Q000235 NN,D009369 Q000235 NN,D009369 Q000209 NY,D009153 Q000633 NN,D000079 Q000378 NY,D009369 Q000378 NY","177,702,20138,107870,5485205,15403643,135742144","127350601,128059503,128180287,128482492,128614243,129503933",DNA adducts from acetaldehyde: implications for alcohol-related carcinogenesis.,"Alcoholic beverage consumption is classified as a known human carcinogen, causally related to an increased risk of cancer of the upper gastrointestinal tract. The formation of acetaldehyde from ethanol metabolism seems to be the major mechanism underlying this effect. Acetaldehyde is carcinogenic in rodents and causes sister chromatid exchanges and chromosomal aberrations in human cells. The best-studied DNA adduct from acetaldehyde is N(2)-ethyl-2'-deoxyguanosine, which is increased in liver DNA obtained f","Alcohol (Fayetteville, N.Y.)","Philip J Brooks, Jacob A Theruvathu"," Section on Molecular Neurobiology, Laboratory of Neurogenetics, National Institute on Alcohol Abuse and Alcoholism, National Institutes of Health, 5625 Fishers Lane, Room 3S32, MSC 9412, Bethesda, MD 20892-9412, USA. pjbrooks@mail.nih.gov",2005 Apr;35(3):187-93,10.1016/j.alcohol.2005.03.009
17590863,20080401,article,"xref,mesh","Acetaldehyde,Alcohol Dehydrogenase,Aldehyde Dehydrogenase,Animals,Central Nervous System Depressants,Cytochrome P-450 CYP2E1,Dose-Response Relationship, Drug,Ethanol,Female,Luminescent Measurements,Mammary Glands, Animal,Oxidative Stress,Rats,Subcellular Fractions","blood,drug effects,enzymology,metabolism,pharmacokinetics,toxicity","D000431 Q000633 NY,D013347 Q000201 NN,D002492 Q000097 NN,D019392 Q000378 NN,D018384 Q000187 NN,D000431 Q000493 NY,D002492 Q000633 NY,D002492 Q000493 NY,D000444 Q000378 NN,D008321 Q000378 NY,D013347 Q000187 NN,D000431 Q000097 NN,D000426 Q000378 NN,D000079 Q000378 NY","177,702,1188,6410","127350601,127629371,128180287,128482492,128530096",Acetaldehyde accumulation in rat mammary tissue after an acute treatment with alcohol.,"Previous studies reported the presence in rat mammary tissue of a cytosolic xanthine oxidoreductase pathway for the metabolism of alcohol to acetaldehyde and hydroxyl radicals and to the microsomal biotransformation of ethanol to acetaldehyde. It was also reported that after chronic ethanol drinking stressful oxidative conditions can be observed. The present work reports that even after single doses of ethanol, given at three different levels (6.3 g kg(-1); 3.8 g kg(-1) or 0.6 g kg(-1) p.o.), acetaldehyde a",Journal of applied toxicology : JAT,"G D Castro, A M A Delgado de Layño, S L Fanelli, M E Maciel, M I Díaz Gómez, J A Castro"," Centro de Investigaciones Toxicológicas, CITEFA/CONICET, Juan B. de La Salle 4397, B1603ALO Villa Martelli, Buenos Aires, Argentina. gcastro@citefa.gov.ar",2008 Apr;28(3):315-21,10.1002/jat.1281
19444911,20090801,article,"xref,mesh","Acetaldehyde,Adult,Anti-Infective Agents, Local,Chromatography, Gas,Ethanol,European Union,Female,Germany,Humans,Male,Middle Aged,Mouth Neoplasms,Mouthwashes,Reproducibility of Results,Risk Assessment,Risk Factors,Saliva,Solvents,Time Factors","adverse effects,chemically induced,chemistry,metabolism","D000891 Q000009 NY,D009062 Q000378 NN,D012463 Q000378 NY,D012997 Q000009 NN,D009062 Q000139 NY,D009067 Q000737 NY,D000431 Q000009 NY,D000079 Q000378 NY","177,702","128180287,128482492",Salivary acetaldehyde increase due to alcohol-containing mouthwash use: a risk factor for oral cancer.,"Increasing evidence suggests that acetaldehyde, the first and genotoxic metabolite of ethanol, mediates the carcinogenicity of alcoholic beverages. Ethanol is also contained in a number of ready-to-use mouthwashes typically between 5 and 27% vol. An increased risk of oral cancer has been discussed for users of such mouthwashes; however, epidemiological evidence had remained inconclusive. This study is the first to investigate acetaldehyde levels in saliva after use of alcohol-containing mouthwashes. Ready-t",International journal of cancer,"Dirk W Lachenmeier, Szidönia Gumbel-Mako, Eva-Maria Sohnius, Andrea Keck-Wilhelm, Evamaria Kratz, Gerd Mildau"," Chemisches und Veterinäruntersuchungsamt (CVUA) Karlsruhe, Karlsruhe, Germany. Lachenmeier@web.de",2009 Aug;125(3):730-5,10.1002/ijc.24381
2509834,19890101,article,mesh,"Acetaldehyde,Animals,Binding, Competitive,Calcium,Calmodulin,Cattle,Egtazic Acid,Molecular Conformation,Serum Albumin, Bovine,Time Factors,Trifluoperazine","antagonists &amp; inhibitors,metabolism,pharmacology,physiology","D002147 Q000378 NY,D002118 Q000494 NY,D002147 Q000037 NN,D002147 Q000502 NN,D000079 Q000378 NY","177,5566,6207,66064,2913535,5460341,6337033,25137853",NULL,Increased covalent binding of acetaldehyde to calmodulin in the presence of calcium.,"The regulatory protein, calmodulin, undergoes major conformational changes in response to changes in intracellular calcium concentration. Furthermore, calmodulin has been reported to have lysine residues which markedly increase their reactivity toward electrophilic substances in the calcium-loaded state. We found that calmodulin formed two to three times more stable adducts with acetaldehyde in the calcium-loaded state as compared to the calcium-free state. Competition-binding studies showed that calmodulin",Life sciences,"R B Jennett, A Saffari-Fard, M F Sorrell, S L Smith, D J Tuma"," Liver Study Unit, Veterans Administration Medical Center, Omaha, Nebraska.",1989 Jan;45(16):1461-6,10.1016/0024-3205(89)90036-2
3570159,19870101,article,mesh,"Acetaldehyde,Animals,Cyanamide,Ethanol,Fucose,Glycoproteins,Liver,Male,Rats,Rats, Inbred Strains","metabolism,pharmacology,physiology,secretion","D000079 Q000502 NY,D003484 Q000494 NN,D005643 Q000378 NN,D000431 Q000494 NY,D006023 Q000557 NY,D008099 Q000557 NY","177,702,9864,17106,439212,439804,3034656,6335910",NULL,Role of acetaldehyde in the ethanol-induced impairment of hepatic glycoprotein secretion in the rat in vivo.,"Ethanol administration inhibits hepatic protein and glycoprotein secretion. Previous studies have shown that the metabolism of ethanol is required for this effect. Experiments were designed to determine whether acetaldehyde, the first metabolite of ethanol oxidation, mediated the ethanol-induced secretory defect in rats with normal and stimulated (inflammation-induced) rates of hepatic protein secretion. This study used cyanamide, an aldehyde dehydrogenase inhibitor, to correlate enhanced acetaldehyde level","Hepatology (Baltimore, Md.)","G D Volentine, K A Ogden, D K Kortje, D J Tuma, M F Sorrell",NULL,1987 Jan;7(3):490-5,10.1002/hep.1840070313
11344824,20010201,article,"xref,mesh","Acetaldehyde,Analysis of Variance,Base Sequence,Carcinoma, Hepatocellular,Cytokines,Endotoxins,Ethanol,Hepatocytes,Humans,Interleukin-1,Interleukin-6,Lipid Peroxidation,Liver Neoplasms,Molecular Sequence Data,Oxidative Stress,Polymerase Chain Reaction,Probability,Reference Values,Tumor Cells, Cultured,Tumor Necrosis Factor-alpha","analysis,biosynthesis,drug effects,metabolism,pharmacology","D007375 Q000032 NN,D016207 Q000096 NY,D018384 Q000187 NN,D000431 Q000494 NY,D008113 Q000378 NN,D004731 Q000494 NY,D015850 Q000032 NN,D022781 Q000378 NY,D015227 Q000187 NN,D016207 Q000187 NY,D006528 Q000378 NN,D014409 Q000032 NN,D000079 Q000494 NY","177,702,124886","53789428,53789760,53790039,128180287,128482492,129192846","Cytokine response and oxidative stress produced by ethanol, acetaldehyde and endotoxin treatment in HepG2 cells.","BACKGROUND: Inflammatory mediators, including cytokines and reactive oxygen species, are associated with the pathology of chronic liver disease. Hepatocytes are generally considered as targets but not producers of these important mediators. OBJECTIVES: To investigate whether cells of hepatocellular lineage are a potential source of various cytokines we estimated the expression and secretion of tumor necrosis factor alpha, transforming growth factor beta 1, and interleukins 1 beta, 6 and 8 in the culture of ",The Israel Medical Association journal : IMAJ,"M C Gutierrez-Ruiz, L E Gomez Quiroz, E Hernandez, L Bucio, V Souza, L Llorente, D Kershenobich"," Department of Health Sciences, Metropolitan Autonomous University, National Institute of Medical Sciences and Nutrition Salvador Zubiran, Mexico City, Mexico. mcgr@xanum.uam.mx",2001 Feb;3(2):131-6,NULL
11545442,20010101,article,"xref,mesh","Acetaldehyde,Antimetabolites, Antineoplastic,Bleomycin,Cell Transformation, Neoplastic,Comet Assay,DNA Damage,DNA Repair,Dose-Response Relationship, Drug,Ethanol,Humans,Kinetics,Lymphocytes","adverse effects,chemically induced,drug effects,metabolism","D001761 Q000009 NN,D008214 Q000378 NN,D000964 Q000009 NN,D000079 Q000009 NY,D004260 Q000187 NY,D004249 Q000187 NN,D002471 Q000139 NN,D008214 Q000187 NN,D000431 Q000009 NY","177,702,72466,84068,456190,5360373,5460769,5496540,12900288,21864427,46930981,54608728,57336513,57417070,71587153,102601374,122172957,133562634,133562635","128180287,128482492",Ethanol and acetaldehyde impair the repair of bleomycin-damaged DNA in human lymphocytes.,"Alcohol intake may be associated with various diseases including cancer. Defective DNA repair may underline neoplastic transformation, so it is reasonable to investigate the potential influence of ethanol on this process. In the present work the repair of DNA damaged by an antitumour drug bleomycin in human lymphocytes in the presence of ethanol or its main metabolite, acetaldehyde, was investiagted using single cell gel electrophoresis (comet assay). The cells were incubated with bleomycin at 1.5 or 5 micr",Cytobios,J Błasiak," Department of Molecular Genetics, University of Lódź, Poland.",2001 Jan;?(?):141-9,NULL
