20405282,20101101,article,"xref,mesh","Acetonitriles,Aliivibrio fischeri,Barbiturates,Chemical Phenomena,Dose-Response Relationship, Drug,Drug Interactions,Electrons,Halogenation,Narcotics,Toxicity Tests","drug effects,toxicity","D000097 Q000633 NY,D048908 Q000187 NN,D009294 Q000633 NN,D001463 Q000633 NN","6342,7856,11251,88800,124886","129192846,129305359,129460701,129571406",Mixture toxicity of SN2-reactive soft electrophiles: 1. Evaluation of mixtures containing α-halogenated acetonitriles.,"The concept of multiple modes of toxic action denotes that an individual chemical can induce two or more toxic effects within the same series of concentrations, for example, reactive toxicity and narcosis. It appears that such toxicity confounds the ability to develop precise predictions of mixture toxicity and makes it more difficult to clearly link a dose-additive combined effect to agents in the mixture having a single common mechanism of toxic action. This initial study of a three-part series begins to ",Archives of environmental contamination and toxicology,"D A Dawson, J Jeyaratnam, T Mooneyham, G Pöch, T W Schultz"," Department of Biology/Toxicology, Ashland University, Ashland, OH 44805, USA. ddawson2@ashland.edu",2010 Nov;59(4):532-41,10.1007/s00244-010-9518-1
28363419,20170505,article,mesh,"Acetonitriles,Adsorption,Chromatography, Reverse-Phase,Ions,Kinetics,Magnetic Resonance Spectroscopy,Peptides,Trifluoroacetic Acid","chemistry,isolation &amp; purification,methods","D056148 Q000379 NY,D010455 Q000737 NY,D010455 Q000302 NY,D000097 Q000737 NN,D014269 Q000737 NN,D007477 Q000737 NN","6342,6422,84468,23689558",NULL,The importance of ion-pairing in peptide purification by reversed-phase liquid chromatography.,"The adsorption mechanism for three peptides was studied under overloaded conditions through adsorption isotherm measurements in the presence of an ion-pairing reagent, trifluoroacetic acid (TFA), on an end-capped C(18)-bonded stationary phase. The overall aim of the study was to obtain a better understanding of how the acetonitrile and the TFA fractions in the eluent affected the overloaded elution profiles and the selectivity between peptides using mechanistic modelling and multivariate design of experimen",Journal of chromatography. A,"Dennis Åsberg, Annika Langborg Weinmann, Tomas Leek, Richard J Lewis, Magnus Klarqvist, Marek Leśko, Krzysztof Kaczmarski, Jörgen Samuelsson, Torgny Fornstedt"," Department of Engineering and Chemical Sciences, Karlstad University, SE-651 88 Karlstad, Sweden. Respiratory, Inflammation and Autoimmunity, Innovative Medicines and Early Development Biotech Unit, AstraZeneca, SE 431 83 Mölndal, Sweden. Respiratory, Inflammation and Autoimmunity, Innovative Medicines and Early Development Biotech Unit, AstraZeneca, SE 431 83 Mölndal, Sweden. Respiratory, Inflammation and Autoimmunity, Innovative Medicines and Early Development Biotech Unit, AstraZeneca, SE 431 83 Mölndal",2017 May;1496(?):80-91,10.1016/j.chroma.2017.03.041
2262531,19901101,article,mesh,"Chromatography, High Pressure Liquid,Cyclosporins,Humans,Spectrophotometry, Ultraviolet",blood,D003524 Q000097 NY,NULL,NULL,Estimation of cyclosporin-A in whole blood by simple and rapid reversed-phase HPLC utilizing a salting-out extraction procedure.,"Cyclosporin-A is a fungal cyclic undecapeptide immunosuppressive agent that is potentially active against proliferating T-lymphocytes and therefore helps the body to accept a transplanted organ. In this experiment, the drug is extracted from whole blood with acetonitrile. The extraction solvent (acetonitrile) is mixed with the whole blood at a 1:2 ratio on a vortex mixer and is centrifuged at 2000 x g. The supernatant is transferred into a fresh borosilicate culture test tube and 20 mg of zinc sulfate and 1",Journal of chromatographic science,A M Rustum," Department of Environmental Fate and Metabolism, Hazleton Laboratories America, Inc., Madison, Wisconsin 53704.",1990 Nov;28(11):594-8,10.1093/chromsci/28.11.594
15884952,20050518,article,xref,NULL,NULL,NULL,"241,6342","129369435,129571406",On the electrophilicity of hydroxyl radical: a laser flash photolysis and computational study.,"The rate coefficients for reactions of hydroxyl radical with aromatic hydrocarbons were measured in acetonitrile using a novel laser flash photolysis method. Comparison of kinetic data obtained in acetonitrile with those obtained in aqueous solution demonstrates an unexpected solvent effect on the reactivity of hydroxyl radical. In particular, reactions of hydroxyl radical with benzene were faster in water than in acetonitrile, and by a significant factor of 65. Computational studies, at the B3LYP and CBS-Q",Journal of the American Chemical Society,"Matthew P DeMatteo, James S Poole, Xiaofeng Shi, Rakesh Sachdeva, Patrick G Hatcher, Christopher M Hadad, Matthew S Platz"," Department of Chemistry, The Ohio State University, 100 West 18th Avenue, Columbus, OH 43210, USA.",2005 May;127(19):7094-109,10.1021/ja043692q
1794111,19911001,article,mesh,"Animals,Carcinogenicity Tests,Carcinogens,Cell Communication,Cell Line,Cricetinae,Cricetulus,Indoles,Mutagenicity Tests,Mutagens,Mutation,Nitrosation,Salmonella typhimurium,Sister Chromatid Exchange","drug effects,genetics,toxicity","D002273 Q000633 NY,D002450 Q000187 NN,D012486 Q000235 NN,D009154 Q000235 NN,D012854 Q000187 NN,D012486 Q000187 NN,D007211 Q000633 NY,D009153 Q000633 NY","3712,91345,124511,351795",NULL,In-vitro testing and the carcinogenic potential of several nitrosated indole compounds.,"4-chloro-methoxyindole is a naturally occurring compound in Vicia faba which can easily react with nitrite to form a N-nitroso compound. In this in vitro study, the potential genotoxic effects of nitrosated 4-chloro-6-methoxyindole and its structural analogue 4-chloroindole were evaluated for the first time by using both Salmonella and Chinese hamster V79 cells. Additionally, the inhibition of gap junctional intercellular communication in V79 cells by these compounds was determined; this is a validated para",Cell biology and toxicology,"H G Tiedink, L H de Haan, W M Jongen, J H Koeman"," Agricultural University, Department of Toxicology, Wageningen, The Netherlands.",1991 Oct;7(4):371-86,10.1007/bf00124072
17101307,20070401,article,"xref,mesh","Adenine,Cell Line, Tumor,Chromatography, Liquid,Deoxyadenine Nucleotides,Humans,Immunosuppressive Agents,Organophosphonates,Phosphorylation,Reproducibility of Results,Tandem Mass Spectrometry","analogs &amp; derivatives,analysis,metabolism,methods,pharmacokinetics","D007166 Q000032 NN,D002853 Q000379 NY,D063065 Q000032 NY,D007166 Q000378 NN,D000225 Q000032 NN,D053719 Q000379 NY,D007166 Q000493 NN,D000225 Q000031 NY,D063065 Q000378 NN,D000225 Q000378 NN,D003838 Q000032 NY","190,6342,16028,60172,60871,57233913","127809238,127945305,129571406,129613204,136174097","Simultaneous quantitation of the nucleotide analog adefovir, its phosphorylated anabolites and 2'-deoxyadenosine triphosphate by ion-pairing LC/MS/MS.","The nucleotide analog adefovir is an important therapy for hepatitis B viral infection. The study of nucleoside/tide pharmacology has been hampered by difficulties encountered when trying to develop LC/MS/MS methods for these polar analytes. In an attempt to identify a more convenient, selective and sensitive alternative to the analysis of the metabolism of radiolabeled parent nucleotide traditionally used for in vitro cell culture studies, an LC/MS/MS method was developed for the quantitative detection of ","Journal of chromatography. B, Analytical technologies in the biomedical and life sciences","Jennifer E Vela, Loren Y Olson, Alan Huang, Arnold Fridland, Adrian S Ray"," Gilead Sciences, Foster City, CA 94404, USA.",2007 Apr;848(2):335-43,10.1016/j.jchromb.2006.10.063
19167512,20090317,article,xref,"Agriculture,Bacteriophage lambda,Chemical Fractionation,Humans,India,Industrial Waste,Industry,Mutagenicity Tests,Salmonella,Soil,Soil Pollutants,Waste Disposal, Fluid,Water Pollutants, Chemical","adverse effects,analysis,chemistry,drug effects,physiology,toxicity","D012475 Q000502 NN,D012475 Q000187 NN,D010582 Q000187 NN,D007220 Q000009 NY,D012989 Q000737 NN,D012989 Q000633 NY,D012987 Q000032 NY,D010582 Q000502 NN,D014874 Q000737 NN,D014874 Q000633 NN","180,2730,4004,6212,6342,8058","127669892,128047904,128342666,129212754,129491807,129571406",Genotoxicity of agricultural soils in the vicinity of industrial area.,"Soil samples from agricultural fields (cultivated) in the vicinity of industrial area of Ghaziabad City (India) were collected. In this city, wastewater coming from both industrial and domestic sources and without any treatment is used to irrigate the food crops. This practice has been polluting the soil and pollutants might reach the food chain. Gas chromatographic analysis show the presence of certain organochlorine (DDE, DDT, dieldrin, aldrin and endosulfan) and organophosphorus (dimethoate, malathion, m",Mutation research,"Mohd Ikram Ansari, Abdul Malik"," Department of Agricultural Microbiology, Faculty of Agricultural Sciences, Aligarh Muslim University, Anoopshahar Road, Aligarh, Uttar Pradesh 202 002, India.",2009 Mar;673(2):124-32,10.1016/j.mrgentox.2008.12.006
19374433,20090518,article,"xref,mesh","Binding Sites,Biomimetic Materials,Catalysis,Chemical Phenomena,Crystallography, X-Ray,Hydrogenase,Iron,Models, Molecular,Molecular Structure,Organometallic Compounds,Thermodynamics",chemistry,"D006864 Q000737 NY,D009942 Q000737 NN,D040761 Q000737 NY,D007501 Q000737 NY","177,6342,10313045","129314280,129571406",Coordination chemistry of [HFe(CN)(2)(CO)(3)](-) and its derivatives: toward a model for the iron subsite of the [NiFe]-hydrogenases.,"The photoreaction of Fe(CO)(5) and cyanide salts in MeCN solution affords the dianion [Fe(CN)(2)(CO)(3)](2-), conveniently isolated as [K(18-crown-6)](2)[Fe(CN)(2)(CO)(3)]. Solutions of [Fe(CN)(2)(CO)(3)](2-) oxidize irreversibly at -600 mV (vs Ag/AgCl) to give primarily [Fe(CN)(3)(CO)(3)](-). Protonation of the dianion affords the hydride [K(18-crown-6)][HFe(CN)(2)(CO)(3)] with a pK(a) approximately 17 (MeCN). The ferrous hydride exhibits enhanced electrophilicity vs its dianionic precursor, which resists ",Inorganic chemistry,"C Matthew Whaley, Thomas B Rauchfuss, Scott R Wilson"," Department of Chemistry, University of Illinois at Urbana-Champaign, Urbana, Illinois 61801, USA.",2009 May;48(10):4462-9,10.1021/ic900200s
19809389,20091201,article,"xref,mesh","Acylation,Analytic Sample Preparation Methods,Calibration,Chromatography, High Pressure Liquid,Glucuronides,Humans,Immunosuppressive Agents,Limit of Detection,Microchemistry,Mycophenolic Acid,Reproducibility of Results,Spectrometry, Mass, Electrospray Ionization,Tandem Mass Spectrometry,Time Factors","analogs &amp; derivatives,blood,metabolism,methods,pharmacokinetics,urine","D009173 Q000652 NN,D002851 Q000379 NY,D020719 Q000097 NY,D009173 Q000493 NY,D007166 Q000493 NY,D053719 Q000379 NY,D007166 Q000652 NN,D009173 Q000097 NY,D007166 Q000097 NY,D020719 Q000378 NN,D008832 Q000379 NN,D009173 Q000031 NN,D020719 Q000652 NN","4272,6342,9740,94715,446541,5281078,6441022,6442661,23665584,90805410,131769923","127394890,128094727,128612400,129571406,243506455",High-performance liquid chromatography-mass spectroscopy/mass spectroscopy method for simultaneous quantification of total or free fraction of mycophenolic acid and its glucuronide metabolites.,"Measurement of unbound fractions of mycophenolic acid and its metabolites may prove useful in explaining the complicated pharmacokinetic and pharmacodynamic behavior of this drug as well as in therapeutic drug monitoring. We developed a reliable, accurate, and sensitive liquid chromatography-tandem mass spectrometric method for the simultaneous quantification of mycophenolic acid (MPA), MPA glucuronide (MPAG), and MPA acyl-glucuronide (AcMPAG), total or unbound, in plasma, urine, and tissue extract. This me",Therapeutic drug monitoring,"Michal J Figurski, Magdalena Korecka, Leona Fields, Teresa Waligórska, Leslie M Shaw"," Pathology & Laboratory Medicine, Hospital of the University of Pennsylvania, Philadelphia, PA 19104, USA.",2009 Dec;31(6):717-26,10.1097/ftd.0b013e3181ba9a0e
20725679,20101021,article,"xref,mesh","Cinchona,Cinchona Alkaloids,Hydroxyquinolines,Protons,Quinine,Solvents,Spectrometry, Fluorescence,Spectrophotometry","analogs &amp; derivatives,chemistry","D006912 Q000737 NY,D002930 Q000737 NY,D002929 Q000737 NY,D011803 Q000031 NY,D011803 Q000737 NN","1038,6038,6342,7047,11069,11374,51196,72324,91558,92792,441075,638268,825910,3034034,5460011,5460653,6414415,11587639,11639099,11949689,16051948,16211610,18926968,23696930,44630462,56927704,68517380,70691395,89177856,90475035,90488912,91873241,126969094","127807700,128164884,128494910,128869705,129259360,129571406,136173430,136202233",Excited state proton transfer in the Cinchona alkaloid cupreidine.,"Photophysical properties of the organocatalyst cupreidine (CPD) and its chromophoric building block 6-hydroxyquinoline (6HQ) in protic and nonprotic polar solvents (methanol and acetonitrile) were investigated by means of UV-vis absorption, and steady state and time resolved fluorescence spectroscopy. The effects of the catalytically relevant interactions with electrophilic and hydrogen bonding agents (p-toluene sulfonic acid and water) on their spectral characteristics were studied. In neutral CPD in aceto",Physical chemistry chemical physics : PCCP,"Junhong Qian, Albert M Brouwer"," Van't Hoff Institute for Molecular Sciences, University of Amsterdam, Science Park 904, P.O. Box 94157, 1090 GD Amsterdam, The Netherlands.",2010 Oct;12(39):12562-9,10.1039/c003419c
26394621,20151001,article,mesh,"Agriculture,Bacteriophage lambda,Chemical Industry,Chromatography, Gas,DNA Damage,Environmental Monitoring,Escherichia coli K12,Groundwater,Industrial Waste,Metals, Heavy,Mutagenicity Tests,Pesticides,SOS Response (Genetics),Soil Pollutants,Spectrophotometry, Atomic,Waste Water","analysis,drug effects,genetics,methods,toxicity","D012989 Q000032 NN,D010582 Q000187 NN,D010575 Q000032 NN,D062065 Q000633 NN,D007220 Q000032 NN,D012989 Q000633 NY,D048168 Q000235 NN,D004784 Q000379 NY,D062065 Q000032 NY,D010582 Q000235 NN,D060587 Q000032 NN,D019216 Q000032 NN,D019216 Q000633 NY,D048168 Q000187 NN,D010575 Q000633 NY",NULL,NULL,Genotoxicity assessments of alluvial soil irrigated with wastewater from a pesticide manufacturing industry.,"In this study, organochlorine pesticides (OCP) and heavy metals were analyzed from wastewater- and groundwater- irrigated soils (control samples) by gas chromatography (GC) and atomic absorption spectrophotometry (AAS), respectively. Gas chromatographic analysis revealed the presence of high concentration of pesticides in soil irrigated with wastewater (WWS). These concentrations were far above the maximum residue permissible limits indicating that alluvial soils have high binding capacity of OCP. AAS analy",Environmental monitoring and assessment,"Reshma Anjum, Niclas Krakat"," Department of Agricultural Microbiology, Faculty of Agricultural Sciences, Aligarh Muslim University, Aligarh, (UP), 202 002, India. reshmabiotec@gmail.com. Leibniz Institute for Agricultural Engineering Potsdam-Bornim e.V., Max-Eyth-Allee 100, 14469, Potsdam, Germany. reshmabiotec@gmail.com. Leibniz Institute for Agricultural Engineering Potsdam-Bornim e.V., Max-Eyth-Allee 100, 14469, Potsdam, Germany. nkrakat@atb-potsdam.de.",2015 Oct;187(10):638,10.1007/s10661-015-4830-x
